"";"冰箱";"冷氣";"區";"地址";"坪數";"型態";"天然瓦斯";"床";"性別要求";"押金";"捷運站";"最短租期";"格局";"桌子";"椅子";"樓層";"沙發";"洗衣機";"火車站";"熱水器";"第四台";"網路";"編號";"衣櫃";"身份要求";"車 位";"開伙";"隔間材料";"電視";"養寵物";"現況";"總價格"
"768";0;0;"大安區";"台北市大安區瑞安街208巷";15;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"0";1;1;"B1";1;0;0;0;1;1;6376448;1;"學生、上班族、家庭";"無";"可以";"開放空間";1;"可以";"雅房";2500
"769";1;1;"士林區";"台北市士林區大西路";6;"公寓";1;1;"女生";"二個月";1;"一年";"0";1;1;"4";0;1;0;1;0;1;6376602;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";6700
"770";1;1;"新店區";"新北市新店區安成街23號";6;"電梯大樓";1;1;"女生";"二個月";0;"一年";"有陽臺";1;1;"4";1;1;0;1;1;1;6377048;1;"學生、上班族";"無";"可以";"水泥磚牆";1;"不可以";"雅房";7000
"771";0;0;"內湖區";"台北市內湖區內湖路二段316號";4;"公寓";1;1;"男女生皆可";"二個月";1;"一年";"有陽臺";0;1;"5";0;1;0;1;0;0;6377348;1;"上班族";"無";"可以";"輕材料";0;"不可以";"雅房";6000
"772";1;1;"三重區";"新北市三重區中央北路";5;"公寓";1;1;"女生";"二個月";1;"一年";"0";1;1;"4";1;1;1;1;0;1;6377515;1;"學生、上班族";"無";"可以";"木板";1;"不可以";"雅房";5500
"773";1;1;"新莊區";"新北市新莊區昌明街";6;"電梯大樓";1;1;"男女生皆可";"二個月";0;"半年";"0";1;1;"6";0;1;0;1;1;1;6377665;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";5500
"774";1;1;"蘆洲區";"新北市蘆洲區民權路";4;"電梯大樓";1;1;"女生";"二個月";1;"一年";"有陽臺";1;1;"10";0;1;0;1;1;1;6377675;1;"上班族";"無";"可以";"水泥磚牆";1;"不可以";"雅房";6800
"775";1;1;"大安區";"台北市大安區愛國東路";6;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"0";1;1;"3";0;1;0;1;0;1;6377871;1;"學生、上班族、家庭";"無";"可以";"水泥磚牆";1;"可以";"雅房";8800
"776";1;1;"永和區";"新北市永和區竹林路119巷";5;"公寓";0;1;"男生";"二個月";0;"一年";"0";1;1;"3";0;1;0;1;1;1;6377878;1;"學生、上班族";"無";"可以";"水泥磚牆";1;"不可以";"雅房";4000
"777";0;1;"北投區";"台北市北投區文林北路80巷";6;"公寓";0;1;"女生";"二個月";1;"一年";"0";1;1;"4";0;1;0;0;0;1;6378060;1;"學生、上班族";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";5000
"778";1;1;"中正區";"台北市中正區晉江街122號";4;"公寓";1;1;"男女生皆可";"二個月";1;"一年";"0";1;1;"1";0;1;0;1;1;1;6378080;1;"學生、上班族、家庭";"無";"不可以";"輕材料";1;"不可以";"雅房";6000
"779";1;1;"士林區";"台北市士林區中山北路六段450巷";6;"公寓";1;1;"女生";"二個月";0;"半年";"有陽臺";1;1;"4";0;1;0;1;0;1;6378129;1;"學生、上班族、家庭";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";5500
"780";0;1;"松山區";"台北市松山區光復南路17巷";5;"透天厝";0;1;"男生";"面議";1;"一年";"0";1;1;"2";0;1;1;1;1;0;6378336;1;"學生、上班族、家庭";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";7500
"781";1;1;"南港區";"台北市南港區重陽路";5;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"0";1;1;"頂樓加蓋";0;1;1;1;1;1;6378396;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";6000
"782";1;1;"內湖區";"台北市內湖區内湖路一段387巷";5;"公寓";1;1;"女生";"二個月";1;"一年";"0";1;1;"3";0;1;0;1;1;1;6378400;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";8500
"783";1;1;"士林區";"台北市士林區前港街58巷";3,5;"公寓";0;1;"女生";"二個月";1;"一年";"開放式格局";1;1;"頂樓加蓋";0;1;0;1;1;1;6378402;1;"學生、上班族";"無";"不可以";"輕材料";1;"不可以";"雅房";5500
"784";1;1;"信義區";"台北市信義區信義路五段150巷";5;"公寓";1;1;"女生";"二個月";1;"一年";"0";1;1;"1";0;1;0;1;0;1;6378508;0;"學生、上班族";"無";"可以";"木板";0;"不可以";"雅房";5000
"785";1;1;"文山區";"台北市文山區興德路20巷12號";6;"公寓";1;1;"男生";"二個月";1;"一年";"有陽臺";1;1;"1";0;1;0;1;1;1;6378540;1;"學生、上班族";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";6000
"786";0;1;"信義區";"台北市信義區永吉路30巷119弄29號";5;"公寓";1;1;"女生";"二個月";1;"一年";"0";1;1;"5";0;1;0;1;0;0;6378648;1;"0";"無";"不可以";"輕材料";0;"不可以";"雅房";6500
"787";1;1;"內湖區";"台北市內湖區內湖路一段103號";3;"公寓";0;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"5";0;1;0;1;0;0;6378690;0;"學生、上班族、家庭";"無";"可以";"其他";0;"不可以";"雅房";4500
"788";0;0;"永和區";"新北市永和區永寧街62巷";5;"公寓";1;1;"男女生皆可";"二個月";1;"一年";"0";1;1;"B1";0;0;0;1;0;1;6378783;1;"學生、上班族";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";4500
"789";1;1;"信義區";"台北市信義區松仁路";6;"公寓";0;1;"男女生皆可";"二個月";0;"一年";"有陽臺";1;1;"3";1;1;0;1;1;1;6378875;1;"學生、上班族";"無";"可以";"水泥磚牆";1;"可以";"雅房";9000
"790";1;1;"大同區";"台北市大同區民權西路213號";6;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"有陽臺";1;1;"4";0;1;0;1;1;1;6378971;1;"學生、上班族";"無";"不可以";"木板";1;"不可以";"雅房";6000
"791";1;1;"板橋區";"新北市板橋區雙十路三段10巷";3,5;"公寓";0;1;"男生";"二個月";0;"半年";"0";1;1;"頂樓加蓋";0;1;0;0;1;1;6379062;1;"0";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";4500
"792";0;0;"五股區";"新北市五股區成泰路三段511號";5;"公寓";0;1;"男女生皆可";"一個月";0;"半年";"0";1;1;"2";0;0;0;1;0;0;6379317;0;"0";"無";"不可以";"0";0;"不可以";"雅房";3600
"793";1;1;"士林區";"台北市士林區中正路335巷";10;"公寓";0;1;"男女生皆可";"面議";0;"一年";"0";1;1;"4";0;1;0;1;0;1;6379369;0;"學生、上班族、家庭";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";12500
"794";1;1;"三重區";"新北市三重區三和路二段";7;"電梯大樓";0;1;"男女生皆可";"二個月";1;"一年";"開放式格局";1;1;"4";0;1;0;1;1;1;6379379;1;"學生、上班族、家庭";"無";"不可以";"0";1;"不可以";"雅房";6300
"795";1;1;"中和區";"新北市中和區中山路二段8-2號";9;"公寓";1;1;"男女生皆可";"二個月";1;"一年";"有陽臺";1;1;"3";1;1;0;1;0;1;6379531;1;"學生、上班族、家庭";"無";"可以";"水泥磚牆";1;"不可以";"雅房";6600
"796";1;1;"松山區";"台北市松山區南京東路四段53巷";8;"公寓";0;1;"女生";"二個月";1;"一年";"有陽臺";1;1;"5";0;1;0;1;1;1;6379555;1;"學生、上班族";"無";"不可以";"木板";1;"不可以";"雅房";11900
"797";1;1;"大同區";"台北市大同區華陰街71巷";4;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"有陽臺";0;0;"4";0;1;1;1;1;1;6379784;1;"學生、上班族、家庭";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";7500
"798";1;1;"士林區";"台北市士林區重慶北路四段268號";6;"公寓";1;1;"女生";"二個月";0;"一年";"0";1;1;"3";0;1;0;1;1;1;6379922;1;"0";"無";"不可以";"0";0;"不可以";"雅房";6500
"799";1;0;"板橋區";"新北市板橋區雙十路三段10巷";7;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"有陽臺";1;1;"4";0;1;0;1;0;0;6379952;1;"學生、上班族";"無";"不可以";"輕材料";0;"不可以";"雅房";4700
"800";1;1;"文山區";"台北市文山區景興路";6;"公寓";1;1;"男女生皆可";"二個月";0;"半年";"0";1;1;"6";1;1;0;1;1;1;6379992;1;"學生、上班族、家庭";"無";"可以";"輕材料";1;"不可以";"雅房";7600
"801";1;1;"中山區";"台北市中山區遼寧街";7;"電梯大樓";1;1;"女生";"二個月";0;"一年";"有陽臺";1;1;"6";1;1;0;1;0;1;6380048;1;"學生、上班族";"無";"可以";"水泥磚牆";1;"不可以";"雅房";15000
"802";1;0;"松山區";"台北市松山區光復南路17巷26號";3,5;"公寓";0;1;"女生";"面議";1;"一年";"0";1;0;"3";0;1;0;1;1;0;6380103;1;"學生、上班族";"無";"可以";"水泥磚牆";0;"不可以";"雅房";5000
"803";0;1;"貢寮區";"新北市貢寮區仁愛路18巷";4;"公寓";0;1;"男女生皆可";"二個月";0;"一年";"有陽臺";1;1;"3";0;1;0;1;1;1;6380144;1;"學生、上班族、家庭";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";2800
"804";1;1;"永和區";"新北市永和區仁愛路";5;"公寓";1;1;"女生";"二個月";1;"一年";"0";1;1;"2";0;1;0;1;0;1;6380276;1;"0";"無";"可以";"水泥磚牆";0;"不可以";"雅房";7000
"805";1;1;"文山區";"台北市文山區秀明路二段8號";5;"公寓";0;1;"女生";"二個月";0;"一年";"有陽臺";1;1;"4";1;1;0;1;0;1;6380387;1;"學生、上班族";"無";"可以";"水泥磚牆";1;"不可以";"雅房";6500
"806";1;1;"信義區";"台北市信義區忠孝東路五段";6,5;"電梯大樓";1;1;"男女生皆可";"面議";1;"半年";"有陽臺";1;1;"11";0;0;0;1;0;1;6380440;1;"學生、上班族";"無";"可以";"輕材料";0;"可以";"雅房";7998
"807";1;1;"南港區";"台北市南港區忠孝東路七段";8;"公寓";1;1;"女生";"面議";1;"一年";"有陽臺";1;1;"4";1;1;1;1;1;1;6380486;1;"學生、上班族、家庭";"無";"可以";"水泥磚牆";1;"可以";"雅房";7000
"808";0;0;"信義區";"台北市信義區忠孝東路五段";3,2;"電梯大樓";0;1;"男女生皆可";"二個月";1;"半年";"有陽臺";1;1;"11";0;0;0;1;0;1;6380491;1;"學生、上班族";"無";"可以";"輕材料";0;"不可以";"雅房";5498
"809";1;1;"南港區";"台北市南港區成福路";4,5;"公寓";1;1;"男女生皆可";"一個月";1;"一年";"有陽臺";1;1;"頂樓加蓋";1;1;1;0;1;1;6380542;1;"學生、上班族";"無";"可以";"輕材料";1;"不可以";"雅房";5500
"810";1;1;"大安區";"台北市大安區四維路192巷";8;"電梯大樓";1;1;"男女生皆可";"二個月";1;"一年";"0";1;1;"3";0;1;0;1;1;1;6380809;1;"學生、上班族、家庭";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";11000
"811";1;1;"大同區";"台北市大同區重慶北路二段70巷";3,5;"公寓";1;1;"女生";"一個月";0;"三個月";"0";1;1;"3";0;1;0;1;0;1;6380900;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";4000
"812";1;1;"南港區";"台北市南港區昆陽街";3;"公寓";1;1;"男女生皆可";"二個月";1;"一年";"有陽臺";1;1;"5";1;1;0;0;0;1;6380936;1;"學生、上班族、家庭";"無";"可以";"水泥磚牆";0;"不可以";"雅房";12000
"813";1;1;"士林區";"台北市士林區菁山路34巷";3;"電梯大樓";0;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"1";0;1;0;1;1;1;6381020;1;"學生";"平面式停車位，費用另計";"不可以";"水泥磚牆";1;"不可以";"雅房";8000
"814";1;1;"內湖區";"台北市內湖區康樂街75巷";5;"公寓";0;1;"男女生皆可";"一個月";1;"半年";"0";1;1;"3";0;1;0;1;1;1;6381217;1;"學生、上班族";"無";"可以";"水泥磚牆";1;"不可以";"雅房";6400
"815";1;1;"大同區";"台北市大同區西寧北路83號";10;"電梯大樓";1;1;"男女生皆可";"面議";1;"一年";"有陽臺";0;0;"3";1;1;1;1;0;1;6381259;1;"0";"無";"可以";"水泥磚牆";1;"不可以";"雅房";10000
"816";1;1;"士林區";"台北市士林區褔志路1號";4;"透天厝";0;1;"女生";"面議";0;"一年";"0";1;1;"2";0;1;0;1;0;1;6381320;1;"學生";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";5500
"817";1;1;"汐止區";"新北市汐止區民權街二段81巷";5;"公寓";0;1;"男女生皆可";"二個月";1;"三個月";"0";1;0;"5";0;1;0;1;1;1;6381408;0;"0";"無";"不可以";"0";0;"不可以";"雅房";5000
"818";1;1;"中正區";"台北市中正區和平西路一段";6;"電梯大樓";0;1;"男女生皆可";"二個月";1;"一年";"開放式格局";1;1;"6";0;1;0;1;1;1;6381433;1;"學生、上班族、家庭";"無";"可以";"0";1;"不可以";"雅房";6900
"819";1;1;"板橋區";"新北市板橋區自由路59號";6;"公寓";0;1;"女生";"二個月";1;"一年";"有陽臺";1;1;"5";0;0;1;1;1;1;6381538;1;"學生、上班族";"平面式停車位，已含租金內";"可以";"水泥磚牆";0;"不可以";"雅房";4000
"820";1;1;"內湖區";"台北市內湖區內湖路一段";4;"公寓";0;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"2";0;1;0;1;1;1;6381548;1;"0";"無";"不可以";"其他";1;"不可以";"雅房";7000
"821";1;1;"汐止區";"新北市汐止區和平街";6;"公寓";0;1;"女生";"面議";0;"半年";"有陽臺";1;1;"2";0;1;1;1;1;0;6381558;1;"學生、上班族";"無";"不可以";"0";1;"不可以";"雅房";5000
"822";1;1;"松山區";"台北市松山區八德路四段72巷10弄4號";3,5;"公寓";1;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"3";0;1;0;1;1;0;6381638;1;"學生、上班族、家庭";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";6500
"823";1;1;"新莊區";"新北市新莊區民安西路";5;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"有陽臺";1;1;"5";1;1;1;1;1;1;6381663;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";5000
"824";1;1;"大安區";"台北市大安區基隆路二段";3;"公寓";0;0;"男生";"二個月";0;"半年";"0";0;0;"4";0;1;0;1;1;1;6381709;0;"學生、上班族";"無";"不可以";"矽酸鈣板防";0;"不可以";"雅房";5000
"825";0;0;"萬華區";"台北市萬華區永福街69號";4;"透天厝";1;1;"男女生皆可";"二個月";0;"一年";"有陽臺";1;1;"3";1;1;0;1;1;0;6381823;1;"0";"無";"可以";"木板";1;"不可以";"雅房";5000
"826";0;1;"深坑區";"新北市深坑區北深路一段83巷";5;"公寓";0;1;"男女生皆可";"二個月";0;"半年";"開放式格局";1;1;"5";1;1;0;1;1;1;6381980;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";5000
"827";0;1;"中山區";"台北市中山區民生東路二段115巷";4;"公寓";1;1;"男生";"二個月";1;"一年";"0";1;1;"4";0;1;0;1;0;1;6382017;0;"學生、上班族";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";3600
"828";1;1;"新莊區";"新北市新莊區瓊泰路80巷";5;"透天厝";0;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"2";0;1;0;1;1;1;6382022;1;"學生、上班族、家庭";"無";"不可以";"木板";1;"不可以";"雅房";4000
"829";0;1;"文山區";"台北市文山區景美街";5;"公寓";1;1;"男生";"二個月";1;"一年";"開放式格局";1;1;"6";0;1;0;1;1;1;6382035;1;"學生、上班族";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";6500
"830";1;0;"大安區";"台北市大安區復興南路一段342號";2;"電梯大樓";0;1;"女生";"二個月";1;"半年";"有陽臺";0;1;"3";0;1;0;1;0;1;6382131;1;"學生、上班族、家庭";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";4000
"831";1;1;"大同區";"台北市大同區民權西路213號";3;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"有陽臺";1;1;"4";0;1;0;1;0;1;6382166;1;"學生、上班族";"無";"不可以";"木板";0;"不可以";"雅房";4500
"832";1;1;"松山區";"台北市松山區南京東路五段291巷";6;"透天厝";1;1;"男女生皆可";"一個月";1;"半年";"0";1;1;"3";0;1;0;1;1;0;6382385;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";9000
"833";0;1;"士林區";"台北市士林區仰德大道一段6巷81號";4;"透天厝";0;1;"男女生皆可";"一個月";0;"三個月";"0";1;1;"3";0;1;0;0;0;1;6382526;0;"0";"平面式停車位，已含租金內";"不可以";"其他";0;"不可以";"雅房";5800
"834";1;1;"淡水區";"新北市淡水區英專路";5;"公寓";0;1;"女生";"二個月";0;"一年";"0";1;1;"2";0;1;0;1;1;1;6382570;1;"學生、上班族";"無";"可以";"水泥磚牆";1;"可以";"雅房";4000
"835";1;1;"萬華區";"台北市萬華區長順街";5;"公寓";0;1;"男女生皆可";"一個月";0;"一年";"0";1;1;"5";0;1;0;1;0;0;6382593;1;"0";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";7000
"836";1;0;"土城區";"新北市土城區中央路三段281巷";5;"公寓";0;1;"男女生皆可";"二個月";0;"一年";"0";0;0;"5";0;1;0;1;0;0;6382611;1;"0";"無";"可以";"輕材料";0;"不可以";"雅房";5000
"837";1;1;"大同區";"台北市大同區長安西路145巷";4;"公寓";1;1;"女生";"二個月";1;"一年";"有陽臺";1;1;"2";0;1;1;1;0;1;6382630;1;"學生、上班族";"無";"不可以";"輕材料";0;"不可以";"雅房";4500
"838";0;0;"內湖區";"台北市內湖區成功路二段426巷";6;"公寓";0;1;"男生";"一個月";1;"半年";"有陽臺";1;1;"6";0;0;0;0;0;0;6382675;1;"學生、上班族";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";4800
"839";1;1;"信義區";"台北市信義區吳興街";6;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"有陽臺";1;1;"3";1;1;0;1;0;1;6382797;1;"學生、上班族、家庭";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";10000
"840";1;1;"信義區";"台北市信義區松山路";5;"公寓";0;1;"女生";"二個月";1;"一年";"0";1;1;"3";0;1;1;1;1;0;6382826;1;"上班族";"無";"可以";"水泥磚牆";1;"不可以";"雅房";6000
"841";1;1;"北投區";"台北市北投區東華街二段18巷";6;"公寓";0;1;"女生";"二個月";1;"一年";"0";1;1;"3";0;1;0;1;1;1;6382913;1;"學生、上班族";"無";"不可以";"其他";1;"不可以";"雅房";7500
"842";0;1;"中正區";"台北市中正區漢口街一段80巷";5;"公寓";0;1;"男生";"二個月";1;"一年";"0";1;1;"2";0;1;1;1;0;1;6382985;1;"學生、上班族";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";6000
"843";0;1;"南港區";"台北市南港區南港路三段190巷9弄12號";5;"公寓";1;1;"男女生皆可";"二個月";0;"一年";"有陽臺";1;1;"頂樓加蓋";0;1;0;1;0;0;6383047;1;"學生、上班族、家庭";"無";"可以";"水泥磚牆";0;"可以";"雅房";5000
"844";0;0;"大安區";"台北市大安區雲和街";2,5;"公寓";0;1;"男女生皆可";"一個月";1;"一年";"有陽臺";1;1;"頂樓加蓋";0;1;0;1;0;1;6383141;0;"學生、上班族、家庭";"無";"不可以";"其他";0;"不可以";"雅房";8000
"845";0;1;"大安區";"台北市大安區羅斯福路三段283巷";3;"公寓";0;1;"男生";"二個月";1;"一年";"0";1;0;"3";0;1;0;1;0;1;6383184;0;"學生、上班族";"無";"不可以";"木板";0;"不可以";"雅房";6500
"846";1;1;"蘆洲區";"新北市蘆洲區正和街";8;"公寓";0;1;"男女生皆可";"一個月";1;"一年";"有陽臺";1;1;"2";0;1;1;1;1;1;6383212;1;"學生、上班族、家庭";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";6500
"847";1;1;"蘆洲區";"新北市蘆洲區永樂街38巷";3;"公寓";0;1;"男女生皆可";"二個月";1;"半年";"0";1;1;"5";0;1;0;1;0;0;6383220;1;"學生、上班族";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";4500
"848";1;1;"信義區";"台北市信義區虎林街";5;"公寓";0;1;"男女生皆可";"二個月";0;"一年";"有陽臺";1;1;"5";0;1;0;1;1;1;6383307;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";5500
"849";1;1;"板橋區";"新北市板橋區龍興街103巷2號";5;"電梯大樓";0;1;"女生";"二個月";0;"半年";"有陽臺";1;1;"1";0;1;1;1;0;1;6383388;1;"學生、上班族";"無";"不可以";"輕材料";0;"不可以";"雅房";5500
"850";0;1;"中山區";"台北市中山區錦州街449號";4;"公寓";1;1;"男女生皆可";"面議";1;"一年";"0";1;1;"2";0;1;1;1;1;1;6383451;1;"0";"無";"不可以";"其他";1;"不可以";"雅房";7599
"851";1;1;"南港區";"台北市南港區興華路30巷";9;"電梯大樓";1;1;"女生";"二個月";1;"一年";"有陽臺";1;1;"8";0;1;1;1;1;1;6383463;1;"學生、上班族";"無";"不可以";"木板";1;"可以";"雅房";10000
"852";1;1;"板橋區";"新北市板橋區重慶路";7;"電梯大樓";1;1;"男女生皆可";"二個月";0;"半年";"0";1;1;"19";1;1;0;1;1;1;6383531;1;"學生、上班族、家庭";"無";"不可以";"0";1;"不可以";"雅房";6700
"853";1;1;"新莊區";"新北市新莊區中正路";8;"公寓";0;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"2";1;1;0;1;1;1;6383585;1;"學生、上班族、家庭";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";10000
