"";"冰箱";"冷氣";"區";"地址";"坪數";"型態";"天然瓦斯";"床";"性別要求";"押金";"捷運站";"最短租期";"格局";"桌子";"椅子";"樓層";"沙發";"洗衣機";"火車站";"熱水器";"第四台";"網路";"編號";"總樓層數";"衣櫃";"身份要求";"車 位";"開伙";"隔間材料";"電視";"養寵物";"現況";"新價格"
"6799";0;1;"內湖區";"台北市內湖區新明路219巷1弄7號";5;"透天厝";0;1;"男女生皆可";"二個月";1;"一年";"0";1;1;"3";0;1;1;1;0;1;6386999;3;1;"學生、上班族";"無";"不可以";"0";0;"不可以";"獨立套房";7500
"6800";1;1;"中正區";"台北市中正區金門街";8;"公寓";1;1;"女生";"二個月";0;"一年";"有陽臺";1;1;"3";0;1;0;1;0;1;6387021;4;1;"學生、上班族";"無";"可以";"水泥磚牆";0;"不可以";"雅房";8500
"6801";1;1;"士林區";"台北市士林區雨農路";4,5;"透天厝";0;1;"男女生皆可";"二個月";1;"一年";"有陽臺";1;1;"3";0;1;0;1;0;1;6387056;3;1;"學生";"無";"不可以";"其他";0;"不可以";"雅房";5500
"6802";1;1;"三重區";"新北市三重區自強路五段39號";7;"公寓";0;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"5";0;1;0;1;1;1;6387059;5;1;"0";"無";"不可以";"0";1;"不可以";"獨立套房";7500
"6803";1;1;"大同區";"台北市大同區保安街";8,1;"電梯大樓";0;1;"男女生皆可";"二個月";1;"一年";"開放式格局";1;1;"3";1;1;1;1;1;1;6387063;6;1;"0";"無";"可以";"0";1;"可以";"獨立套房";13800
"6804";1;1;"信義區";"台北市信義區和平東路三段435巷2號";11;"電梯大樓";0;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"7";0;1;0;1;1;1;6387069;7;1;"學生、上班族、家庭";"無";"可以";"0";1;"不可以";"獨立套房";14000
"6805";1;1;"三重區";"新北市三重區大同北路";7;"公寓";0;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"5";0;1;0;1;1;1;6387083;5;1;"0";"無";"不可以";"0";1;"可以";"獨立套房";8500
"6806";1;1;"中山區";"台北市中山區大直街13號";6;"公寓";1;1;"男女生皆可";"二個月";1;"一年";"0";1;1;"3";0;1;0;1;0;0;6387105;5;0;"學生、上班族、家庭";"無";"可以";"水泥磚牆";0;"不可以";"雅房";8500
"6807";1;1;"內湖區";"台北市內湖區康寧路三段189巷";20;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"有陽臺";0;0;"4";0;1;1;1;0;0;6387114;5;1;"學生、上班族、家庭";"無";"可以";"輕材料";0;"不可以";"分租套房";21000
"6808";1;1;"士林區";"台北市士林區中山北路五段40巷";6;"透天厝";0;1;"男女生皆可";"二個月";1;"一年";"0";1;1;"2";0;1;0;1;1;1;6387123;3;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"分租套房";10000
"6809";1;1;"中和區";"新北市中和區員山路423巷";6;"公寓";0;1;"男女生皆可";"二個月";0;"一年";"開放式格局";1;1;"頂樓加蓋";0;1;0;1;1;1;6387132;5;1;"學生、上班族、家庭";"無";"不可以";"其他";1;"可以";"分租套房";8300
"6810";1;1;"松山區";"台北市松山區健康路8巷";8,5;"電梯大樓";0;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"頂樓加蓋";0;1;0;1;1;1;6387143;7;1;"學生、上班族、家庭";"無";"不可以";"0";1;"不可以";"分租套房";16500
"6811";1;1;"板橋區";"新北市板橋區四川路一段";7;"透天厝";0;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"5";0;1;0;1;1;1;6387158;5;1;"學生、上班族";"無";"不可以";"0";1;"不可以";"獨立套房";7800
"6812";1;1;"中和區";"新北市中和區安和路";7,8;"公寓";0;1;"男女生皆可";"面議";1;"一年";"0";1;1;"3";1;1;0;1;1;1;6387159;4;1;"學生、上班族、家庭";"無";"不可以";"0";1;"不可以";"獨立套房";11800
"6813";1;1;"中正區";"台北市中正區忠孝東路二段";4;"公寓";1;1;"女生";"二個月";1;"一年";"有陽臺";1;1;"頂樓加蓋";0;1;1;1;1;1;6387162;5;1;"學生、上班族";"無";"不可以";"防火輕隔間";1;"不可以";"雅房";8500
"6814";1;1;"北投區";"台北市北投區致遠二路15巷";8;"公寓";0;1;"男女生皆可";"面議";0;"一年";"有陽臺";1;1;"頂樓加蓋";0;1;0;1;0;0;6387169;4;1;"學生、上班族、家庭";"無";"不可以";"0";1;"不可以";"獨立套房";9500
"6815";1;1;"大同區";"台北市大同區太原路";10;"公寓";1;1;"男女生皆可";"二個月";0;"三個月";"有陽臺";1;1;"4";0;1;0;1;1;1;6387174;4;1;"學生、上班族、家庭";"無";"可以";"0";1;"可以";"獨立套房";15000
"6816";1;1;"新莊區";"新北市新莊區中正路159號";5;"公寓";0;1;"女生";"二個月";1;"一年";"有陽臺";1;1;"4";0;1;0;1;1;0;6387203;5;1;"0";"無";"可以";"水泥磚牆";1;"可以";"分租套房";6500
"6817";1;1;"新莊區";"新北市新莊區中正路";5,5;"公寓";0;1;"女生";"二個月";1;"一年";"0";1;1;"頂樓加蓋";0;1;0;1;1;1;6387207;4;1;"0";"無";"不可以";"水泥磚牆";1;"不可以";"分租套房";5500
"6818";1;1;"文山區";"台北市文山區木新路二段";6;"公寓";0;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"4";0;1;0;0;0;1;6387208;5;1;"學生、上班族";"無";"不可以";"水泥磚牆";0;"不可以";"分租套房";8500
"6819";1;1;"板橋區";"新北市板橋區懷德街139巷";4;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"0";1;1;"5";0;1;0;0;0;0;6387211;5;1;"學生、上班族、家庭";"無";"不可以";"0";1;"不可以";"分租套房";6500
"6820";1;1;"板橋區";"新北市板橋區館前西路275號";5;"電梯大樓";1;1;"女生";"二個月";1;"一年";"0";1;1;"17";0;1;1;1;1;1;6387236;21;1;"學生";"無";"可以";"0";1;"不可以";"獨立套房";10000
"6821";1;1;"板橋區";"新北市板橋區中山路一段";7,5;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"0";1;1;"4";1;1;1;1;1;1;6387246;5;1;"學生、上班族";"無";"不可以";"0";1;"不可以";"獨立套房";12000
"6822";1;1;"松山區";"台北市松山區民族東路707號";4;"電梯大樓";1;1;"男生";"一個月";1;"一年";"0";1;1;"6";0;1;1;1;1;1;6387262;7;1;"上班族";"無";"不可以";"水泥磚牆";1;"不可以";"分租套房";6800
"6823";1;1;"士林區";"台北市士林區安平街5巷";9;"透天厝";0;1;"男女生皆可";"二個月";0;"一年";"0";0;0;"2";1;1;0;1;1;1;6387277;5;1;"0";"無";"不可以";"水泥磚牆";1;"不可以";"分租套房";11000
"6824";1;1;"三重區";"新北市三重區正義北路33巷";7;"公寓";0;1;"男女生皆可";"面議";1;"一年";"0";1;1;"2";1;1;0;1;1;1;6387280;2;1;"學生、上班族、家庭";"無";"不可以";"0";1;"不可以";"獨立套房";10000
"6825";1;1;"新店區";"新北市新店區新店路";15;"電梯大樓";0;1;"男女生皆可";"二個月";0;"一年";"樓中樓、有陽臺";1;1;"19";1;1;0;1;1;1;6387300;19;1;"學生、上班族";"無";"不可以";"0";1;"不可以";"獨立套房";22000
"6826";1;1;"中山區";"台北市中山區南京東路二段";16,95;"電梯大樓";1;1;"男女生皆可";"二個月";1;"一年";"有陽臺";1;1;"10";1;1;0;1;0;0;6387306;18;1;"學生、上班族、家庭";"無";"可以";"0";1;"不可以";"獨立套房";39034
"6827";1;1;"新店區";"新北市新店區北宜路一段";10;"電梯大樓";1;1;"男女生皆可";"二個月";1;"一年";"0";1;0;"6";1;1;0;1;0;0;6387307;13;1;"學生、上班族、家庭";"無";"可以";"0";1;"不可以";"獨立套房";15000
"6828";1;1;"八里區";"新北市八里區中山路二段447巷";6;"電梯大樓";0;1;"男女生皆可";"二個月";0;"三個月";"0";0;0;"4";0;1;0;1;1;1;6387314;13;1;"0";"無";"不可以";"水泥磚牆";1;"不可以";"分租套房";6500
"6829";1;1;"淡水區";"新北市淡水區水源街二段177巷43號";10;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"有陽臺";1;1;"9";0;1;1;1;1;1;6387321;9;1;"學生";"無";"不可以";"0";1;"不可以";"獨立套房";8500
"6830";1;1;"信義區";"台北市信義區松山路";5,5;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"0";1;1;"3";0;1;0;1;1;1;6387333;4;1;"學生、上班族、家庭";"無";"不可以";"水泥磚牆";1;"不可以";"分租套房";8500
"6831";1;1;"三峽區";"新北市三峽區介壽路二段";7;"公寓";0;1;"男女生皆可";"二個月";0;"一年";"有陽臺";1;0;"3";1;0;0;1;0;0;6387336;4;1;"學生、上班族、家庭";"無";"可以";"水泥磚牆";1;"可以";"分租套房";4500
"6832";1;1;"中和區";"新北市中和區中安街178巷";7;"透天厝";0;1;"男女生皆可";"二個月";1;"一年";"0";1;1;"3";0;1;0;1;1;1;6387369;3;1;"學生、上班族";"無";"不可以";"0";1;"不可以";"獨立套房";8800
"6833";1;1;"北投區";"台北市北投區吉利街123巷";8;"電梯大樓";1;1;"男女生皆可";"二個月";1;"一年";"有陽臺";1;1;"8";1;1;0;1;1;1;6387372;8;1;"學生、上班族、家庭";"無";"不可以";"水泥磚牆";1;"不可以";"分租套房";15000
"6834";1;1;"三重區";"新北市三重區自強路一段141號";11;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"0";1;1;"2";1;1;1;1;1;1;6387373;5;1;"學生、上班族、家庭";"無";"可以";"水泥磚牆";1;"不可以";"分租套房";11800
"6835";0;1;"大安區";"台北市大安區信義路四段19巷";5;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"0";1;0;"3";0;0;0;0;0;0;6387380;4;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";7800
"6836";1;1;"中山區";"台北市中山區中山北路二段59巷";8;"公寓";1;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"5";1;1;0;1;1;1;6387395;5;1;"學生、上班族、家庭";"無";"不可以";"0";1;"不可以";"獨立套房";13000
"6837";1;1;"北投區";"台北市北投區東陽街462巷";6;"公寓";0;1;"男女生皆可";"二個月";0;"半年";"0";1;1;"2";0;1;0;1;1;1;6387403;2;1;"學生、上班族、家庭";"無";"可以";"0";1;"不可以";"獨立套房";12000
"6838";1;1;"淡水區";"新北市淡水區水源街二段92巷";5;"公寓";0;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"4";0;1;0;1;1;1;6387415;5;1;"學生";"無";"可以";"0";1;"可以";"分租套房";5600
"6839";1;1;"中和區";"新北市中和區錦和路196弄5號";8;"公寓";0;1;"男女生皆可";"二個月";0;"0";"開放式格局";1;1;"4";0;1;0;1;1;1;6387459;5;1;"0";"無";"不可以";"0";1;"不可以";"獨立套房";7500
"6840";1;1;"新莊區";"新北市新莊區中平路270巷";7,6;"電梯大樓";0;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"7";0;0;0;1;0;0;6387461;16;1;"學生、上班族、家庭";"無";"不可以";"0";1;"不可以";"獨立套房";11000
"6841";1;1;"中山區";"台北市中山區五常街";18,78;"電梯大樓";1;1;"男女生皆可";"二個月";0;"一年";"有陽臺";0;0;"10";1;1;0;1;0;0;6387466;12;1;"上班族、家庭";"無";"可以";"0";1;"不可以";"獨立套房";37756
"6842";1;1;"中山區";"台北市中山區五常街";18,78;"電梯大樓";1;1;"男女生皆可";"二個月";0;"一年";"有陽臺";0;0;"10";1;1;0;1;0;0;6387470;12;1;"上班族、家庭";"無";"可以";"0";1;"不可以";"獨立套房";37755
"6843";1;1;"大同區";"台北市大同區民權西路160巷30弄40號";7,5;"透天厝";0;1;"男女生皆可";"二個月";1;"一年";"0";1;1;"1";0;1;0;1;0;0;6387477;1;1;"上班族";"無";"不可以";"0";1;"不可以";"獨立套房";11000
"6844";1;1;"內湖區";"台北市內湖區康樂街136巷";6;"公寓";1;1;"女生";"二個月";1;"一年";"0";1;1;"頂樓加蓋";0;1;0;1;1;1;6387479;5;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";5000
"6845";1;1;"汐止區";"新北市汐止區新昌路";6;"公寓";0;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"3";1;1;1;1;1;1;6387483;5;1;"上班族";"無";"不可以";"水泥磚牆";1;"不可以";"分租套房";9500
"6846";1;1;"中山區";"台北市中山區長春路3巷";7,24;"電梯大樓";0;1;"男女生皆可";"二個月";1;"一年";"0";0;0;"4";1;1;1;1;1;1;6387511;6;1;"上班族";"無";"不可以";"0";1;"不可以";"獨立套房";16000
"6847";1;1;"中山區";"台北市中山區林森北路557巷";15;"電梯大樓";0;1;"男女生皆可";"面議";0;"一年";"0";1;1;"4";1;1;0;1;1;1;6387516;9;1;"學生、上班族、家庭";"無";"可以";"0";1;"可以";"獨立套房";29000
"6848";1;1;"中山區";"台北市中山區南京東路二段";16,96;"電梯大樓";1;1;"男女生皆可";"二個月";0;"一年";"有陽臺";1;1;"10";1;1;0;1;0;0;6387520;18;1;"上班族、家庭";"無";"可以";"0";1;"不可以";"獨立套房";39035
"6849";0;1;"淡水區";"新北市淡水區水源街一段";4;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"0";1;1;"3";0;1;0;1;1;1;6387521;5;0;"學生、上班族";"無";"不可以";"0";1;"不可以";"獨立套房";4000
"6850";1;1;"北投區";"台北市北投區吉利街320巷";5;"公寓";1;1;"男女生皆可";"二個月";1;"一年";"0";1;1;"1";0;1;0;1;1;1;6387526;5;1;"學生、上班族";"無";"不可以";"0";1;"不可以";"獨立套房";8500
"6851";1;1;"萬華區";"台北市萬華區西園路一段72弄9號";7;"公寓";0;1;"男女生皆可";"一個月";0;"一年";"0";1;1;"1";0;1;0;1;1;1;6387527;3;1;"0";"無";"可以";"0";1;"可以";"獨立套房";12200
"6852";1;1;"大安區";"台北市大安區復興南路345號";4;"公寓";1;1;"男女生皆可";"一個月";1;"一年";"有陽臺";1;1;"5";0;1;0;1;0;1;6387531;5;1;"學生、上班族、家庭";"無";"不可以";"水泥磚牆";0;"不可以";"雅房";7500
"6853";1;1;"蘆洲區";"新北市蘆洲區集賢路";6;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"0";1;1;"2";0;0;0;1;1;1;6387532;4;1;"學生、上班族";"無";"不可以";"0";1;"不可以";"獨立套房";8800
"6854";1;1;"新店區";"新北市新店區民權路";6;"公寓";1;1;"女生";"二個月";1;"一年";"有陽臺";1;1;"4";1;1;0;1;0;1;6387543;5;1;"0";"無";"不可以";"水泥磚牆";0;"不可以";"分租套房";9000
"6855";1;1;"淡水區";"新北市淡水區水源街二段177巷";9;"電梯大樓";0;1;"男生";"10000";0;"一年";"有陽臺";1;1;"3";0;1;0;1;1;1;6387561;9;1;"學生";"無";"不可以";"0";1;"不可以";"獨立套房";8500
"6856";1;1;"淡水區";"新北市淡水區北新路184巷";7;"電梯大樓";0;1;"男生";"10000";0;"一年";"0";1;1;"7";0;1;0;1;1;1;6387565;7;1;"學生";"無";"不可以";"水泥磚牆";1;"不可以";"分租套房";6800
"6857";1;1;"新莊區";"新北市新莊區中平路270巷";7;"電梯大樓";0;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"7";0;1;0;1;1;0;6387569;16;1;"學生、上班族、家庭";"無";"可以";"0";1;"不可以";"獨立套房";10000
"6858";1;1;"永和區";"新北市永和區保平路50巷1號";4;"公寓";1;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"2";0;1;0;1;1;1;6387582;4;1;"0";"無";"不可以";"0";1;"不可以";"獨立套房";8000
"6859";1;1;"中和區";"新北市中和區莒光路";5;"公寓";0;1;"男女生皆可";"10000";0;"半年";"0";1;1;"頂樓加蓋";1;1;0;1;1;1;6387590;6;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"分租套房";6500
"6860";1;1;"信義區";"台北市信義區基隆路二段";9;"電梯大樓";0;1;"男女生皆可";"二個月";1;"一年";"有陽臺";1;1;"14";1;1;0;1;1;1;6387594;15;1;"學生、上班族、家庭";"無";"不可以";"0";1;"不可以";"獨立套房";25000
"6861";1;1;"中山區";"台北市中山區新生北路三段";13,9;"電梯大樓";1;1;"男女生皆可";"二個月";0;"一年";"樓中樓、有陽臺";1;1;"11";1;1;0;1;0;0;6387595;12;1;"學生、上班族、家庭";"無";"可以";"0";1;"不可以";"獨立套房";30530
"6862";1;1;"淡水區";"新北市淡水區水源街二段177巷";10;"電梯大樓";0;1;"男女生皆可";"二個月";0;"一年";"有陽臺";1;1;"7";1;1;0;1;1;1;6387602;9;1;"0";"機械式停車位，費用另計";"不可以";"0";1;"不可以";"獨立套房";8300
"6863";1;1;"板橋區";"新北市板橋區南雅南路一段";6;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"有陽臺";1;1;"頂樓加蓋";0;1;1;1;1;1;6387603;5;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"可以";"分租套房";6600
"6864";1;1;"中山區";"台北市中山區林森北路133巷";9;"公寓";1;1;"男女生皆可";"面議";0;"一年";"0";1;1;"3";1;1;0;1;1;1;6387607;3;1;"學生、上班族、家庭";"無";"可以";"0";1;"可以";"獨立套房";15000
"6865";1;1;"新店區";"新北市新店區中央路";24;"電梯大樓";1;1;"男女生皆可";"二個月";1;"三個月";"有陽臺";1;1;"7";1;1;0;1;0;0;6387617;29;1;"學生、上班族、家庭";"無";"可以";"0";1;"可以";"獨立套房";23000
"6866";1;1;"松山區";"台北市松山區新東街6巷10號";7;"公寓";1;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"4";0;1;0;1;1;1;6387618;5;1;"學生、上班族、家庭";"無";"不可以";"0";1;"不可以";"獨立套房";11500
"6867";1;1;"三峽區";"新北市三峽區和平街";7;"電梯大樓";0;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"7";1;0;0;1;1;1;6387641;8;1;"0";"無";"不可以";"0";1;"不可以";"分租套房";8000
"6868";1;1;"汐止區";"新北市汐止區和平街6巷";6;"公寓";0;1;"女生";"二個月";0;"一年";"0";1;1;"5";0;1;0;1;1;1;6387646;6;1;"0";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";6300
"6869";1;1;"大安區";"台北市大安區泰順街2巷";7;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"有陽臺";1;1;"5";0;1;0;1;0;1;6387659;5;1;"0";"無";"不可以";"0";1;"不可以";"獨立套房";11500
"6870";1;1;"大安區";"台北市大安區敦化南路一段160巷";6;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"0";1;1;"5";0;1;0;1;1;1;6387674;5;1;"學生、上班族、家庭";"無";"不可以";"0";1;"不可以";"獨立套房";11500
"6871";1;1;"板橋區";"新北市板橋區莒光路165巷";6;"公寓";0;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"2";0;1;0;1;1;1;6387681;5;1;"0";"無";"不可以";"水泥磚牆";1;"不可以";"分租套房";6500
"6872";0;1;"士林區";"台北市士林區菁山路34巷3號";8;"透天厝";0;1;"男女生皆可";"10000";0;"一年";"有陽臺";1;1;"1";0;1;0;1;0;0;6387695;2;1;"學生";"無";"不可以";"0";0;"不可以";"獨立套房";12500
"6873";1;1;"中和區";"新北市中和區景平路";8;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"0";1;0;"2";1;1;0;1;1;1;6387699;5;1;"學生、上班族";"無";"可以";"0";1;"不可以";"獨立套房";13000
"6874";1;1;"中山區";"台北市中山區民族東路";9;"公寓";0;1;"男女生皆可";"二個月";0;"三個月";"0";1;1;"4";1;1;0;1;1;1;6387700;4;1;"學生、上班族、家庭";"無";"可以";"0";1;"不可以";"獨立套房";13000
"6875";1;1;"南港區";"台北市南港區玉成街235巷";7;"公寓";1;0;"男女生皆可";"二個月";1;"一年";"0";1;1;"5";0;1;0;1;1;1;6387705;5;1;"學生、上班族、家庭";"無";"不可以";"輕材料";1;"不可以";"分租套房";13000
"6876";1;1;"中和區";"新北市中和區圓通路";8;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"0";1;0;"5";1;1;0;1;1;1;6387707;5;1;"學生、上班族";"無";"可以";"0";1;"不可以";"獨立套房";12000
"6877";1;1;"板橋區";"新北市板橋區民族路83號";8;"公寓";0;1;"女生";"二個月";1;"一年";"有陽臺";1;1;"2";1;1;1;1;0;1;6387710;5;1;"學生、上班族、家庭";"無";"可以";"0";1;"不可以";"獨立套房";14888
"6878";1;1;"中和區";"新北市中和區景平路259巷";7,5;"公寓";0;1;"男女生皆可";"二個月";1;"一年";"有陽臺";1;1;"5";0;1;0;1;1;1;6387712;6;1;"學生、上班族";"無";"不可以";"0";1;"不可以";"獨立套房";10500
"6879";1;1;"永和區";"新北市永和區中正路";7;"電梯大樓";0;1;"男女生皆可";"二個月";1;"一年";"0";1;0;"8";1;1;0;1;1;1;6387718;11;1;"學生、上班族";"無";"可以";"0";1;"不可以";"獨立套房";10000
"6880";1;1;"士林區";"台北市士林區故宮路48巷19號";5;"透天厝";1;1;"男女生皆可";"面議";0;"一年";"0";1;1;"2";0;1;0;1;0;1;6387719;2;1;"0";"平面式停車位，費用另計";"不可以";"水泥磚牆";0;"不可以";"雅房";5999
"6881";1;0;"新店區";"新北市新店區安祥路110巷17弄5號";3;"電梯大樓";1;1;"男生";"二個月";0;"一年";"有陽臺";1;1;"16";0;1;0;1;0;0;6387747;17;1;"學生、上班族";"無";"不可以";"水泥磚牆";1;"不可以";"雅房";3000
"6882";1;1;"中和區";"新北市中和區中正路";9;"公寓";0;1;"男女生皆可";"二個月";0;"一年";"0";1;1;"5";1;1;0;1;1;1;6387756;6;1;"學生、上班族、家庭";"無";"可以";"0";1;"可以";"獨立套房";12800
