,價格,冰箱,冷氣,區,地址,坪數,型態,天然瓦斯,床,座標,性別要求,押金,捷運站,最短租期,朝向,格局,桌子,椅子,樓層,沙發,洗衣機,火車站,熱水器,產權登記,種類,第四台,管理費,網路,編號,總樓層數,衣櫃,身份要求,車 位,開伙,隔間材料,電視,養寵物,現況
6460,6000.0,0,1,永和區,新北市永和區安樂路100巷,5.5,公寓,0,1,0,男生,二個月,1,一年,0,有陽臺,1,1,1,0,1,0,1,已辦 ,0,0,0,1,6371593,4.0,1,學生、上班族,無,不可以,0,0,不可以,獨立套房
6461,8900.0,1,1,淡水區,新北市淡水區水源街二段177巷,10.0,電梯大樓,0,1,0,女生,二個月,1,一年,0,有陽臺,1,1,7,0,1,0,1,已辦 ,0,1,0,1,6371384,8.0,1,學生,平面式停車位，費用另計,不可以,0,1,不可以,獨立套房
6462,18000.0,1,1,汐止區,新北市汐止區福德一路,15.0,電梯大樓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,9,1,1,0,1,已辦 ,0,0,0,1,6371139,12.0,0,上班族,平面式停車位，已含租金內,不可以,0,1,不可以,獨立套房
6463,4000.0,1,1,淡水區,新北市淡水區真理街1巷10-5號,7.0,公寓,0,1,0,男女生皆可,二個月,0,半年,坐南朝北,有陽臺,1,1,3,0,1,0,1,已辦 ,0,1,0,0,6330307,4.0,1,學生、上班族,平面式停車位，費用另計,不可以,0,1,不可以,獨立套房
6464,7000.0,1,1,淡水區,新北市淡水區中山路108巷1號,8.0,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,4,1,1,0,1,已辦 ,0,1,0,1,6370912,5.0,1,0,無,不可以,0,1,不可以,獨立套房
6465,11000.0,1,1,新店區,新北市新店區北新路三段65巷,8.0,公寓,0,1,0,女生,二個月,1,一年,0,有陽臺,1,1,5,0,1,0,1,已辦 ,0,1,0,1,6370918,5.0,0,學生、上班族,無,可以,0,1,不可以,獨立套房
6466,3800.0,1,1,淡水區,新北市淡水區學府路198巷,6.0,公寓,0,1,0,男女生皆可,面議,1,半年,坐北朝南,0,0,0,6,0,1,0,1,已辦 ,0,1,0,1,6370874,6.0,1,學生、上班族,無,不可以,0,1,不可以,獨立套房
6467,3300.0,0,1,淡水區,新北市淡水區學府路198巷,4.5,公寓,0,0,0,男女生皆可,二個月,0,半年,坐北朝南,0,1,1,5,0,1,0,1,已辦 ,0,1,0,1,6316638,5.0,0,學生、上班族、家庭,無,不可以,0,1,不可以,獨立套房
6468,11000.0,1,1,蘆洲區,新北市蘆洲區三民路26巷,10.0,電梯大樓,0,1,0,男女生皆可,二個月,0,一年,0,0,0,0,10,1,1,0,1,已辦 ,0,1,0,0,6331059,14.0,1,學生、上班族、家庭,無,不可以,0,1,不可以,獨立套房
6469,10000.0,1,1,三重區,新北市三重區仁義街,10.0,公寓,0,1,0,男女生皆可,二個月,0,兩年,0,0,1,1,5,1,1,0,1,已辦 ,0,1,0,1,6370801,5.0,1,學生、上班族、家庭,無,可以,0,1,不可以,獨立套房
6470,8000.0,1,1,新莊區,新北市新莊區永樂街71號,6.0,透天厝,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,4,0,1,0,1,已辦 ,0,1,0,1,6369725,5.0,1,0,無,不可以,0,1,不可以,獨立套房
6471,6000.0,1,1,板橋區,新北市板橋區金門街120號,5.0,透天厝,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,5,0,1,0,1,-- ,0,1,0,1,6345890,5.0,1,0,無,不可以,0,1,不可以,獨立套房
6472,5300.0,0,1,泰山區,新北市泰山區泰林路二段188巷,5.0,透天厝,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,3,0,1,0,1,已辦 ,0,1,0,1,6353423,3.0,1,學生、上班族,無,不可以,0,1,不可以,獨立套房
6473,5000.0,1,1,淡水區,新北市淡水區中正東路8-7號,5.0,透天厝,0,1,0,男女生皆可,一個月,1,三個月,0,0,1,1,B1,0,1,0,1,-- ,0,1,0,1,6369293,3.0,1,學生、上班族,無,不可以,0,1,不可以,獨立套房
6474,8000.0,1,1,三重區,新北市三重區安慶街285號,8.0,公寓,1,1,0,男女生皆可,二個月,0,一年,0,0,1,1,4,1,1,0,1,已辦 ,0,1,0,1,6369292,4.0,1,0,無,不可以,0,1,不可以,獨立套房
6475,12000.0,1,1,土城區,新北市土城區學成路108巷,9.0,公寓,0,1,0,男女生皆可,二個月,0,一年,0,有陽臺,1,0,1,1,1,0,1,已辦 ,0,1,0,1,6369240,5.0,1,0,無,可以,0,1,不可以,獨立套房
6476,10000.0,1,1,土城區,新北市土城區中央路四段287號,6.0,電梯大樓,0,1,0,男女生皆可,二個月,1,一年,坐東南朝西北,0,1,1,4,1,1,0,1,已辦 ,0,1,0,1,6368984,12.0,1,學生、上班族、家庭,無,可以,0,1,不可以,獨立套房
6477,6000.0,1,1,三重區,新北市三重區仁愛街82巷,8.0,公寓,1,1,0,男女生皆可,二個月,1,一年,0,有陽臺,1,1,頂樓加蓋,0,0,0,0,已辦 ,0,1,0,1,1832616,5.0,1,學生、上班族,無,不可以,0,1,不可以,獨立套房
6478,18000.0,0,1,林口區,新北市林口區民有街,13.812,電梯大樓,1,0,0,男女生皆可,二個月,0,一年,坐西南朝東北,0,0,0,7,0,0,0,1,已辦 ,0,0,0,0,6368737,21.0,0,上班族、家庭,無,可以,0,0,不可以,獨立套房
6479,6300.0,1,1,新莊區,新北市新莊區民安路,6.0,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,5,1,1,0,1,-- ,0,0,0,0,6367915,5.0,1,0,無,可以,0,1,可以,獨立套房
6480,12500.0,1,1,中和區,新北市中和區景平路,11.2,住宅大樓,0,1,0,女生,二個月,1,一年,0,0,1,1,13,1,0,0,1,已辦 ,0,1,838,0,6345057,34.0,1,上班族,無,不可以,0,1,不可以,獨立套房
6481,6000.0,1,1,新莊區,新北市新莊區民安西路88巷31號,6.0,透天厝,0,1,0,男女生皆可,二個月,0,一年,坐南朝北,開放式格局,1,1,1,0,1,0,1,已辦 ,0,1,0,1,6339613,2.0,1,0,無,不可以,0,1,不可以,獨立套房
6482,8500.0,0,1,永和區,新北市永和區民權路1巷,10.0,公寓,0,1,0,女生,二個月,0,一年,0,0,1,1,頂樓加蓋,0,1,0,1,已辦 ,0,1,0,0,6151078,5.0,1,學生、上班族、家庭,無,可以,0,1,不可以,獨立套房
6483,8000.0,1,1,三峽區,新北市三峽區大觀路12號,6.0,電梯大樓,0,1,0,女生,二個月,0,一年,坐東朝西,0,1,1,5,0,1,0,1,已辦 ,0,1,0,1,6367517,14.0,1,0,平面式停車位，費用另計,不可以,0,1,不可以,獨立套房
6484,12000.0,0,1,淡水區,新北市淡水區中正東路二段,11.28,電梯大樓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,27,1,0,0,1,已辦 ,0,0,1220,0,6367511,33.0,1,學生、上班族、家庭,無,不可以,0,1,不可以,獨立套房
6485,3500.0,1,1,淡水區,新北市淡水區北新路182巷39號,4.0,公寓,0,1,0,男女生皆可,面議,0,半年,坐東南朝西北,0,1,1,5,0,1,0,1,已辦 ,0,1,0,1,6367315,6.0,1,學生、上班族、家庭,無,可以,0,1,可以,獨立套房
6486,8500.0,1,1,三重區,新北市三重區大同南路246號,9.0,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,5,0,1,0,1,已辦 ,0,1,0,1,6336004,5.0,1,學生、上班族、家庭,無,不可以,0,1,不可以,獨立套房
6487,6500.0,1,1,淡水區,新北市淡水區重建街125號,6.0,公寓,0,1,0,女生,一個月,1,一年,坐北朝南,0,1,1,5,0,1,0,1,已辦 ,0,1,0,1,6356067,5.0,1,學生、上班族,無,不可以,0,1,不可以,獨立套房
6488,7500.0,1,1,新莊區,新北市新莊區化成路373-2號,6.0,電梯大樓,0,1,0,男女生皆可,一個月,0,半年,坐西朝東,0,1,1,3,0,1,0,1,已辦 ,0,1,0,1,6366802,6.0,1,0,無,可以,0,1,不可以,獨立套房
6489,9000.0,1,1,蘆洲區,新北市蘆洲區民族路3巷18號,8.0,透天厝,1,1,0,男女生皆可,面議,0,一年,0,有陽臺,1,1,1,0,1,0,0,未辦 ,0,1,0,1,6363476,1.0,0,上班族,無,不可以,0,1,不可以,獨立套房
6490,9000.0,1,1,新店區,新北市新店區僑信路,9.0,公寓,0,1,0,男女生皆可,二個月,0,一年,坐南朝北,開放式格局,1,1,1,1,1,0,1,未辦 ,0,1,0,1,6366232,3.0,1,0,無,不可以,0,1,不可以,獨立套房
6491,9500.0,1,1,淡水區,新北市淡水區文化路63號,12.66,電梯大樓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,7,1,1,0,1,已辦 ,0,0,700,0,6361405,13.0,1,學生、上班族、家庭,無,可以,0,1,不可以,獨立套房
6492,6000.0,1,1,永和區,新北市永和區中正路,5.0,公寓,1,1,0,男女生皆可,二個月,1,一年,0,0,1,1,1,0,1,0,1,已辦 ,0,0,0,1,6345014,1.0,1,學生、上班族,無,不可以,0,0,不可以,獨立套房
6493,5500.0,0,1,三重區,新北市三重區中興南街5號,3.0,公寓,0,1,0,男女生皆可,面議,1,半年,0,0,0,0,1,0,1,0,1,已辦 ,0,1,0,1,6365171,3.0,0,學生、上班族、家庭,無,不可以,0,1,不可以,獨立套房
6494,4800.0,1,1,淡水區,新北市淡水區新民街76巷,6.0,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,2,0,1,0,0,已辦 ,0,0,0,1,6364645,4.0,1,學生、上班族、家庭,無,不可以,0,1,不可以,獨立套房
6495,9000.0,1,1,新店區,新北市新店區黎明路,15.0,公寓,0,1,0,男女生皆可,二個月,0,一年,0,有陽臺,1,1,3,1,1,0,1,已辦 ,0,0,0,0,6364509,3.0,1,學生、上班族、家庭,平面式停車位，費用另計,可以,0,1,可以,獨立套房
6496,8600.0,1,1,永和區,新北市永和區秀朗路二段,7.0,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,2,0,1,0,1,已辦 ,0,0,0,1,6364034,5.0,1,學生、上班族,無,不可以,0,1,不可以,獨立套房
6497,9500.0,1,1,新莊區,新北市新莊區中平路270巷,8.0,電梯大樓,1,1,0,男女生皆可,面議,0,一年,0,有陽臺,1,1,6,1,1,0,1,已辦 ,0,1,0,1,6363921,16.0,1,學生、上班族、家庭,無,可以,0,1,可以,獨立套房
6498,7500.0,1,1,新莊區,新北市新莊區建中街90巷,7.0,公寓,1,1,0,男女生皆可,二個月,1,半年,坐南朝北,有陽臺,1,1,6,0,1,0,1,已辦 ,0,1,0,1,6363900,6.0,1,學生、上班族、家庭,無,不可以,0,1,不可以,獨立套房
6499,8500.0,1,1,汐止區,新北市汐止區樟樹二路302巷,9.0,透天厝,0,1,0,男女生皆可,二個月,0,一年,0,有陽臺,1,1,2,1,1,0,1,已辦 ,0,1,0,1,6363699,2.0,1,0,無,不可以,0,1,不可以,獨立套房
6500,6900.0,1,1,永和區,新北市永和區中山路一段281巷,6.0,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,5,0,1,0,1,已辦 ,0,1,0,1,6363667,5.0,1,學生、上班族,無,可以,0,1,不可以,獨立套房
6501,7300.0,1,1,永和區,新北市永和區環河東路三段52巷,8.0,公寓,1,1,0,男生,二個月,1,一年,坐北朝南,0,1,1,6,1,1,1,1,-- ,0,1,0,1,6363676,6.0,1,學生、上班族,無,不可以,0,1,不可以,獨立套房
6502,7800.0,1,1,汐止區,新北市汐止區新台五路二段202號,7.7,電梯大樓,1,1,0,男女生皆可,二個月,0,一年,0,0,1,1,9,0,1,1,1,已辦 ,0,0,380,0,6363661,36.0,1,學生、上班族、家庭,無,可以,0,1,可以,獨立套房
6503,13500.0,1,1,板橋區,新北市板橋區長江路二段,12.0,電梯大樓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,4,1,1,0,1,未辦 ,0,0,0,1,4698953,26.0,1,0,無,不可以,0,1,不可以,獨立套房
6504,7000.0,1,1,三重區,新北市三重區重陽路一段60巷7號,6.0,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,0,0,4,0,1,0,1,-- ,0,0,0,0,6363571,5.0,1,0,無,不可以,0,0,不可以,獨立套房
6505,10000.0,1,1,三峽區,新北市三峽區大德路,9.0,透天厝,0,1,0,男女生皆可,二個月,0,一年,坐西朝東,0,1,1,5,0,1,0,1,已辦 ,0,1,0,1,6363158,5.0,1,0,無,不可以,0,1,不可以,獨立套房
6506,7500.0,1,1,淡水區,新北市淡水區北新路141巷,10.0,電梯大樓,0,1,0,男女生皆可,二個月,0,一年,坐西朝東,有陽臺,0,0,3,0,1,0,1,已辦 ,0,0,300,0,6362255,6.0,1,學生、上班族、家庭,無,不可以,0,1,不可以,獨立套房
6507,5200.0,1,1,深坑區,新北市深坑區深坑街,6.0,電梯大樓,0,1,0,男女生皆可,二個月,0,一年,坐北朝南,0,1,1,6,1,1,0,1,已辦 ,0,1,0,1,6358515,8.0,1,學生、上班族、家庭,無,不可以,0,1,不可以,獨立套房
6508,7000.0,1,1,金山區,新北市金山區重和村,8.0,透天厝,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,2,1,0,0,1,已辦 ,0,1,0,1,6361996,2.0,0,學生、上班族,平面式停車位，已含租金內,不可以,0,1,不可以,獨立套房
6509,4800.0,0,1,淡水區,新北市淡水區學府路136巷,6.0,公寓,0,1,0,男女生皆可,"5,000",0,一年,坐北朝南,有陽臺,1,1,3,0,1,0,1,已辦 ,0,1,0,1,6361975,5.0,1,學生、上班族,無,不可以,0,0,不可以,獨立套房
6510,10000.0,1,1,新莊區,新北市新莊區公園一路,8.5,公寓,0,1,0,男女生皆可,二個月,0,一年,0,開放式格局,1,1,2,1,1,0,1,已辦 ,0,1,0,1,6358649,4.0,1,0,無,不可以,0,1,不可以,獨立套房
6511,15000.0,1,1,板橋區,新北市板橋區中山路一段1號,11.06,電梯大樓,0,1,0,男女生皆可,二個月,1,一年,0,有陽臺,1,1,13,0,1,1,1,已辦 ,0,0,0,0,6361723,23.0,1,0,無,不可以,0,1,不可以,獨立套房
6512,17500.0,1,1,汐止區,新北市汐止區大同路二段261號,17.07,電梯大樓,1,1,0,男女生皆可,二個月,0,一年,0,有陽臺,1,1,16,1,1,1,1,未辦 ,0,0,854,1,6361697,29.0,1,學生、上班族、家庭,無,可以,0,1,可以,獨立套房
6513,8700.0,1,1,中和區,新北市中和區員山路466巷,10.0,透天厝,0,1,0,男女生皆可,一個月,1,一年,0,有陽臺,1,1,4,1,1,1,1,已辦 ,0,1,0,1,6361469,5.0,1,上班族、家庭,無,不可以,0,1,不可以,獨立套房
6514,8000.0,1,1,萬里區,新北市萬里區翡翠路,15.0,電梯大樓,0,1,0,男女生皆可,二個月,0,一年,0,有陽臺,1,1,10,0,0,0,1,已辦 ,0,1,1500,0,6351948,18.0,1,學生、上班族,平面式停車位，已含租金內,可以,0,1,不可以,獨立套房
6515,6500.0,1,1,汐止區,新北市汐止區大同路三段,9.53,電梯大樓,0,1,0,男女生皆可,二個月,0,一年,0,樓中樓,1,0,B1,1,1,1,1,已辦 ,0,0,350,0,6361176,14.0,1,學生、上班族,無,可以,0,0,不可以,獨立套房
6516,4500.0,1,1,三峽區,新北市三峽區中山路106巷,8.0,透天厝,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,1,1,1,0,0,已辦 ,0,0,0,1,6361106,4.0,1,0,無,可以,0,1,可以,獨立套房
6517,8000.0,1,1,三重區,新北市三重區六張街194巷1弄32號,8.0,公寓,0,1,0,男女生皆可,二個月,0,一年,坐北朝南,0,1,1,3,1,1,0,1,已辦 ,0,1,0,1,6360961,4.0,1,0,無,不可以,0,1,不可以,獨立套房
6518,15000.0,1,1,三重區,新北市三重區三和路二段,10.0,電梯大樓,1,1,0,男女生皆可,二個月,1,一年,坐南朝北,0,1,1,10,1,1,0,1,已辦 ,0,0,0,0,5236799,15.0,0,學生、上班族、家庭,無,可以,0,1,可以,獨立套房
6519,7000.0,1,1,中和區,新北市中和區水源路18巷,7.0,公寓,1,1,0,男女生皆可,面議,0,三個月,0,0,1,1,5,0,1,0,1,未辦 ,0,0,0,0,6360668,5.0,1,0,無,不可以,0,0,不可以,獨立套房
6520,5500.0,1,1,淡水區,新北市淡水區原德路108巷,6.0,公寓,0,1,0,男女生皆可,二個月,0,一年,坐西朝東,有陽臺,1,1,4,0,1,0,1,已辦 ,0,1,0,1,6360618,4.0,1,學生、上班族,無,不可以,0,1,不可以,獨立套房
6521,9500.0,1,1,板橋區,新北市板橋區文化路一段285巷,6.0,公寓,0,1,0,女生,二個月,1,一年,0,0,1,1,2,0,1,1,1,已辦 ,0,1,0,1,6360451,4.0,1,學生、上班族、家庭,無,不可以,0,1,不可以,獨立套房
6522,8500.0,1,1,蘆洲區,新北市蘆洲區信義路,8.0,公寓,0,1,0,女生,面議,0,一年,0,0,1,1,3,0,1,0,1,已辦 ,0,1,0,0,6359815,4.0,1,學生、上班族,無,不可以,0,1,不可以,獨立套房
6523,10000.0,1,1,汐止區,新北市汐止區茄苳路120巷,8.0,公寓,0,1,0,男女生皆可,二個月,0,一年,0,有陽臺,1,1,1,0,1,0,1,-- ,0,1,0,1,6359708,5.0,1,0,無,不可以,0,1,不可以,獨立套房
6524,9500.0,1,1,新店區,新北市新店區碧潭路37號,8.0,電梯大樓,0,1,0,男女生皆可,面議,1,一年,0,0,1,1,2,0,1,0,1,已辦 ,0,1,0,1,6359441,10.0,1,學生、上班族,無,不可以,0,1,不可以,獨立套房
6525,12000.0,1,1,土城區,新北市土城區裕民路,8.0,電梯大樓,1,1,0,男女生皆可,二個月,0,一年,0,0,1,1,6,1,1,0,1,已辦 ,0,1,0,1,6337714,12.0,1,0,無,不可以,0,1,不可以,獨立套房
6526,10000.0,1,1,土城區,新北市土城區亞洲路2號,8.0,電梯大樓,0,1,0,男女生皆可,面議,1,一年,0,有陽臺,1,1,4,0,1,0,1,已辦 ,0,1,0,1,6355077,10.0,1,學生、上班族、家庭,無,可以,0,1,可以,獨立套房
6527,8000.0,1,1,淡水區,新北市淡水區水源街二段177巷,10.0,電梯大樓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,2,0,0,0,1,已辦 ,0,1,0,1,6357332,9.0,1,學生,機械式停車位，費用另計,不可以,0,1,不可以,獨立套房
6528,8000.0,1,1,板橋區,新北市板橋區縣民大道三段273號,9.0,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,2,0,1,0,1,已辦 ,0,0,0,1,6357056,4.0,1,學生、上班族、家庭,無,不可以,0,1,不可以,獨立套房
6529,6600.0,1,1,淡水區,新北市淡水區北新路169巷,8.0,電梯大樓,0,1,0,男女生皆可,面議,0,一年,0,0,1,1,6,0,1,0,1,-- ,0,0,417,0,6356840,8.0,1,學生、上班族、家庭,無,可以,0,1,不可以,獨立套房
6530,6800.0,1,1,土城區,新北市土城區中央路四段23號,6.0,公寓,1,1,0,男女生皆可,二個月,0,一年,坐北朝南,開放式格局,1,1,4,0,1,0,1,已辦 ,0,1,0,1,6355329,4.0,1,學生、上班族、家庭,無,可以,0,1,可以,獨立套房
6531,7800.0,1,1,土城區,新北市土城區中央路四段23號,10.0,公寓,0,1,0,男女生皆可,二個月,1,一年,坐東朝西,開放式格局,1,1,4,1,1,0,0,已辦 ,0,1,0,1,5052030,5.0,1,學生、上班族、家庭,無,可以,0,1,可以,獨立套房
6532,13000.0,1,1,板橋區,新北市板橋區光明街,12.0,透天厝,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,3,0,1,0,1,已辦 ,0,1,0,1,6336090,4.0,1,上班族、家庭,無,不可以,0,1,不可以,獨立套房
6533,22000.0,1,1,中和區,新北市中和區捷運路8號,18.0,電梯大樓,0,1,0,男女生皆可,面議,1,三個月,坐東北朝西南,有陽臺,1,1,4,1,0,0,1,已辦 ,0,0,1260,0,1872936,19.0,0,上班族、家庭,無,不可以,0,1,不可以,獨立套房
6534,8300.0,1,1,中和區,新北市中和區員山路506號,8.0,電梯大樓,0,0,0,男女生皆可,二個月,0,半年,0,0,1,1,8,1,1,0,1,已辦 ,0,0,0,1,6354032,8.0,1,學生、上班族、家庭,無,不可以,0,1,不可以,獨立套房
6535,5500.0,1,1,中和區,新北市中和區景新街467巷,5.0,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,6,0,1,0,1,已辦 ,0,1,0,1,6354029,6.0,1,學生、上班族、家庭,無,不可以,0,1,不可以,獨立套房
6536,15500.0,1,0,淡水區,新北市淡水區鄧公路,21.4,電梯大樓,0,1,0,男女生皆可,二個月,1,一年,0,有陽臺,0,0,2,0,0,0,1,已辦 ,0,0,0,0,6353483,14.0,1,上班族、家庭,無,可以,0,0,不可以,獨立套房
6537,6000.0,1,1,淡水區,新北市淡水區新民街226巷,5.0,公寓,0,1,0,男女生皆可,二個月,0,一年,坐北朝南,0,1,1,4,1,1,0,1,已辦 ,0,1,0,1,4772903,5.0,1,學生、上班族,無,不可以,0,1,不可以,獨立套房
6538,7000.0,1,1,三峽區,新北市三峽區復興路,6.5,電梯大樓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,2,0,1,0,1,已辦 ,0,0,0,1,6352700,7.0,1,學生、上班族、家庭,機械式停車位，費用另計,不可以,0,1,不可以,獨立套房
6539,17000.0,1,1,中和區,新北市中和區中山路二段,10.59,電梯大樓,1,0,0,男女生皆可,二個月,0,一年,0,有陽臺,0,0,11,0,0,0,1,已辦 ,0,0,0,0,6344770,13.0,0,學生、上班族、家庭,無,可以,0,0,不可以,獨立套房
6540,17000.0,1,1,新莊區,新北市新莊區瓊林路,14.0,電梯大樓,0,1,0,男女生皆可,二個月,1,一年,坐西朝東,有陽臺,0,0,4,1,1,0,1,已辦 ,0,1,0,0,4599083,7.0,1,學生、上班族、家庭,無,可以,0,0,不可以,獨立套房
6541,10000.0,1,1,三重區,新北市三重區三和路四段203巷,10.0,透天厝,0,1,0,女生,二個月,1,一年,0,0,1,1,3,0,1,0,1,已辦 ,0,1,0,1,6340700,4.0,1,學生、上班族、家庭,無,不可以,0,1,不可以,獨立套房
6542,7000.0,1,1,蘆洲區,新北市蘆洲區和平路9號,7.0,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,0,0,4,0,1,0,1,-- ,0,1,0,1,6351269,4.0,1,學生、上班族、家庭,無,不可以,0,1,不可以,獨立套房
6543,13000.0,1,1,新莊區,新北市新莊區西盛街,10.76,電梯大樓,0,0,0,男女生皆可,二個月,0,一年,坐南朝北,0,0,0,15,0,1,0,1,已辦 ,0,0,0,0,6351171,16.0,1,學生、上班族、家庭,無,可以,0,1,可以,獨立套房
6544,8000.0,1,1,新莊區,新北市新莊區新樹路268巷30號,10.0,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,2,0,1,0,1,已辦 ,0,1,0,1,6351114,3.0,1,0,無,不可以,0,1,不可以,獨立套房
6545,7500.0,1,1,中和區,新北市中和區員山路77巷1弄11-4號,7.0,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,5,1,1,0,1,-- ,0,1,0,1,6350816,5.0,1,0,無,不可以,0,1,不可以,獨立套房
6546,10000.0,1,1,三重區,新北市三重區文化北路132巷,8.0,公寓,0,1,0,女生,二個月,0,一年,0,0,1,1,2,1,1,0,1,已辦 ,0,1,0,1,6350051,4.0,1,學生、上班族,無,不可以,0,1,不可以,獨立套房
6547,9000.0,1,1,泰山區,新北市泰山區明志路三段142巷8號,8.0,電梯大樓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,6,1,1,0,1,已辦 ,0,1,435,1,6201462,8.0,1,0,無,不可以,0,1,不可以,獨立套房
6548,7000.0,1,1,三重區,新北市三重區光復路二段196巷45號,5.0,公寓,0,1,0,男女生皆可,一個月,1,三個月,坐北朝南,0,1,1,3,0,1,0,1,已辦 ,0,1,0,1,6349910,3.0,1,學生、上班族、家庭,無,不可以,0,1,不可以,獨立套房
6549,11000.0,1,1,泰山區,新北市泰山區辭修路26巷2號,7.0,透天厝,0,1,0,男女生皆可,面議,0,一年,坐南朝北,0,1,1,2,1,1,0,1,-- ,0,1,0,1,6349788,3.0,1,學生、上班族、家庭,平面式停車位，費用另計,可以,0,1,不可以,獨立套房
6550,9000.0,1,1,蘆洲區,新北市蘆洲區民權路82巷,6.0,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,5,0,1,0,1,-- ,0,1,0,1,6349271,6.0,1,學生、上班族、家庭,無,不可以,0,1,不可以,獨立套房
6551,7500.0,1,1,土城區,新北市土城區延安街,9.0,公寓,1,1,0,男女生皆可,二個月,0,一年,0,開放式格局,1,0,頂樓加蓋,0,1,0,1,未辦 ,0,0,0,0,6332868,5.0,1,0,無,不可以,0,1,不可以,獨立套房
6552,6300.0,0,0,汐止區,新北市汐止區橋東街,5.0,公寓,0,1,0,男女生皆可,面議,0,一年,0,0,0,0,1,0,0,0,0,未辦 ,0,0,0,0,6348771,7.0,0,上班族,無,可以,0,0,不可以,獨立套房
6553,8000.0,1,1,中和區,新北市中和區中山路二段131巷,7.0,公寓,1,1,0,男女生皆可,面議,0,半年,0,0,1,1,5,1,1,0,1,未辦 ,0,1,0,1,6339955,5.0,1,0,無,不可以,0,1,不可以,獨立套房
6554,6500.0,0,1,土城區,新北市土城區中央路四段125巷,9.0,透天厝,0,0,0,男女生皆可,二個月,1,一年,0,0,0,0,1,0,1,0,0,已辦 ,0,0,0,0,6348014,2.0,0,學生、上班族、家庭,無,不可以,0,1,可以,獨立套房
6555,7000.0,1,1,板橋區,新北市板橋區懷德街195號,5.0,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,4,0,1,0,1,-- ,0,1,0,1,6347777,5.0,1,學生、上班族、家庭,無,不可以,0,1,不可以,獨立套房
6556,7000.0,1,1,新莊區,新北市新莊區龍安路435號,7.0,電梯大樓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,3,0,1,0,0,-- ,0,1,0,1,6347558,5.0,1,0,平面式停車位，已含租金內,不可以,0,1,不可以,獨立套房
6557,9000.0,1,1,新莊區,新北市新莊區新泰路502巷42弄19號,9.0,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,0,0,4,0,1,0,1,已辦 ,0,0,0,1,6346447,4.0,1,0,無,不可以,0,1,不可以,獨立套房
6558,21000.0,1,1,板橋區,新北市板橋區中山路一段,13.44,電梯大樓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,0,4,1,1,1,1,已辦 ,0,0,0,0,6345941,13.0,1,0,無,可以,0,1,不可以,獨立套房
6559,8500.0,1,1,板橋區,新北市板橋區中正路,11.0,公寓,0,1,0,男女生皆可,二個月,1,一年,0,有陽臺,1,1,頂樓加蓋,1,1,1,1,未辦 ,0,1,0,1,6344523,5.0,1,學生、上班族,無,不可以,0,1,不可以,獨立套房
6560,4000.0,1,1,淡水區,新北市淡水區新民街,5.0,公寓,0,1,0,男女生皆可,面議,1,半年,0,0,1,1,3,0,1,0,1,未辦 ,0,1,0,1,6333904,5.0,1,學生、上班族,無,不可以,0,1,不可以,獨立套房
6561,13000.0,1,1,新店區,新北市新店區安忠路,6.5,公寓,0,1,0,男女生皆可,二個月,0,一年,0,開放式格局,1,1,5,0,1,0,1,已辦 ,0,1,0,1,6343559,5.0,1,0,無,可以,0,1,不可以,獨立套房
6562,11500.0,1,1,新店區,新北市新店區北新路三段65巷,8.0,公寓,1,1,0,男女生皆可,二個月,1,一年,0,0,0,0,5,1,1,0,1,已辦 ,0,1,0,0,6343375,5.0,1,學生、上班族、家庭,無,可以,0,1,不可以,獨立套房
