,價格,冰箱,冷氣,區,地址,坪數,型態,天然瓦斯,床,座標,性別要求,押金,捷運站,最短租期,朝向,格局,桌子,椅子,樓層,沙發,洗衣機,火車站,熱水器,產權登記,種類,第四台,管理費,網路,編號,總樓層數,衣櫃,身份要求,車 位,開伙,隔間材料,電視,養寵物,現況
6699,9000,1,1,樹林區,新北市樹林區中山路二段,8.5,電梯大樓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,0,2,1,1,1,1,已辦 ,0,1,0,1,6375740,10,1,上班族,無,可以,水泥磚牆,1,不可以,分租套房
6700,12000,1,1,中和區,新北市中和區景平路,8,公寓,0,1,0,女生,二個月,1,一年,0,有陽臺,1,0,2,1,1,0,1,已辦 ,0,1,0,1,6377702,4,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,分租套房
6701,11000,1,1,新莊區,新北市新莊區中誠街46巷,7,公寓,0,1,0,男女生皆可,二個月,1,一年,0,有陽臺,1,1,2,0,1,0,1,已辦 ,0,1,0,1,6381107,5,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6702,8600,1,1,新莊區,新北市新莊區思源路81號,5.5,透天厝,0,1,0,女生,二個月,1,一年,0,有陽臺,1,1,2,0,1,0,1,已辦 ,0,0,0,1,6399515,2,1,學生、上班族,無,不可以,0,1,不可以,分租套房
6703,9000,1,1,新店區,新北市新店區新坡一街,8,別墅,1,1,0,男女生皆可,二個月,1,一年,0,開放式格局,1,1,1,0,1,0,1,已辦 ,0,1,0,1,6374129,5,1,學生、上班族,平面式停車位，已含租金內,可以,水泥磚牆,1,不可以,分租套房
6704,8500,1,1,中和區,新北市中和區連城路65巷,6,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,4,0,1,0,1,已辦 ,0,1,0,1,6359244,5,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6705,15000,1,1,泰山區,新北市泰山區貴子路67巷,8,透天厝,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,1,1,1,1,1,已辦 ,0,0,0,1,6392150,2,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6706,11000,1,1,板橋區,新北市板橋區松柏街,8,電梯大樓,0,1,0,女生,二個月,1,一年,0,0,1,1,3,0,1,0,1,已辦 ,0,1,0,1,6311455,7,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,分租套房
6707,4167,1,1,淡水區,新北市淡水區水源街二段177巷38號,7,透天厝,0,1,0,男女生皆可,面議,0,一年,0,有陽臺,1,1,2,1,1,0,1,已辦 ,0,1,0,1,6358781,4,1,學生,無,不可以,水泥磚牆,1,不可以,分租套房
6708,9500,1,1,淡水區,新北市淡水區中正東路,9,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,0,0,4,0,1,0,1,已辦 ,0,1,0,1,6396791,8,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,分租套房
6709,8000,1,1,土城區,新北市土城區中華路二段,9,公寓,1,1,0,男女生皆可,二個月,1,一年,0,有陽臺,1,1,5,0,1,0,1,已辦 ,0,1,0,1,6328121,5,1,上班族,無,不可以,水泥磚牆,1,不可以,分租套房
6710,6800,1,1,汐止區,新北市汐止區樟樹一路133巷,7,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,5,0,1,1,1,已辦 ,0,1,0,1,6359536,6,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,分租套房
6711,8000,1,1,泰山區,新北市泰山區新北大道6段,8,電梯大樓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,6,1,1,0,1,已辦 ,0,1,0,1,6379222,12,1,上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6712,6500,1,1,中和區,新北市中和區福祥路,5.5,公寓,1,1,0,男女生皆可,二個月,1,一年,0,0,1,1,5,0,1,0,1,已辦 ,0,1,0,1,6384080,5,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,分租套房
6713,9500,1,1,永和區,新北市永和區中山路一段,5,透天厝,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,3,0,1,0,1,已辦 ,0,1,0,1,6329628,4,1,0,無,不可以,水泥磚牆,1,不可以,分租套房
6714,7000,1,1,新莊區,新北市新莊區瓊林路42巷,8,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,3,0,1,0,1,已辦 ,0,1,0,1,6392327,5,1,0,無,可以,水泥磚牆,1,不可以,分租套房
6715,9300,1,1,中和區,新北市中和區水源路102號,10,公寓,1,1,0,男女生皆可,二個月,1,一年,0,有陽臺,1,1,2,0,1,0,1,未辦 ,0,1,0,1,6356356,4,1,學生、上班族,無,不可以,其他,1,不可以,分租套房
6716,10500,1,1,中和區,新北市中和區連勝街,9,公寓,0,1,0,男女生皆可,二個月,0,一年,0,有陽臺,1,1,5,1,1,0,1,已辦 ,0,1,0,1,6313500,6,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,分租套房
6717,8800,1,1,三重區,新北市三重區中正北路64巷22號,8,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,4,0,1,0,1,已辦 ,0,1,0,1,6359357,5,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,分租套房
6718,12000,1,1,中和區,新北市中和區中山路二段471號,7,公寓,0,1,0,男女生皆可,二個月,0,一年,0,有陽臺,1,1,5,0,1,0,1,未辦 ,0,1,0,1,6370124,6,0,學生、上班族、家庭,無,可以,水泥磚牆,1,可以,分租套房
6719,9500,1,1,中和區,新北市中和區景平路100號,8,公寓,0,1,0,男女生皆可,二個月,0,一年,0,有陽臺,1,1,6,0,1,0,1,已辦 ,0,1,0,1,6329592,6,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,可以,分租套房
6720,7600,1,1,三重區,新北市三重區三和路二段,7,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,5,0,0,0,1,-- ,0,1,0,1,6338331,6,1,學生、上班族,無,不可以,0,1,不可以,分租套房
6721,9500,1,1,中和區,新北市中和區景平路422巷,7,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,6,0,1,0,1,已辦 ,0,1,0,1,6371793,6,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,可以,分租套房
6722,8300,1,1,中和區,新北市中和區景平路239巷,7,公寓,0,1,0,男女生皆可,二個月,1,一年,0,有陽臺,1,1,6,0,1,0,1,已辦 ,0,1,0,1,6383613,6,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,可以,分租套房
6723,10000,1,1,新莊區,新北市新莊區天祥街31巷,12,公寓,1,1,0,女生,二個月,1,一年,0,0,1,1,4,0,1,0,1,已辦 ,0,0,0,0,6340705,5,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,分租套房
6724,9000,1,1,新店區,新北市新店區民權路,6,公寓,1,1,0,女生,二個月,1,一年,0,有陽臺,1,1,4,1,1,0,1,已辦 ,0,0,0,1,6387543,5,1,0,無,不可以,水泥磚牆,0,不可以,分租套房
6725,6500,1,1,三重區,新北市三重區車路頭街122巷29號,4.5,公寓,0,1,0,女生,二個月,1,半年,0,0,1,1,4,0,1,0,1,已辦 ,0,1,0,1,6406952,4,1,學生、上班族,無,不可以,0,1,不可以,分租套房
6726,7500,1,1,淡水區,新北市淡水區鄧公路29巷1號,4.5,透天厝,0,1,0,男女生皆可,二個月,0,一年,0,有陽臺,1,1,3,0,1,0,1,已辦 ,0,0,0,1,6393567,3,1,0,無,不可以,輕材料,1,不可以,分租套房
6727,8000,1,1,板橋區,新北市板橋區後埔街,7,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,5,1,1,0,1,已辦 ,0,0,0,0,6358000,5,1,學生、上班族,無,可以,水泥磚牆,1,可以,分租套房
6728,12000,1,1,新店區,新北市新店區寶宏路,7,公寓,1,1,0,男女生皆可,二個月,1,一年,0,0,1,1,5,1,1,0,1,已辦 ,0,0,0,1,6379404,5,1,學生、上班族、家庭,無,可以,0,1,可以,分租套房
6729,9500,1,1,新店區,新北市新店區寶宏路,7,公寓,1,1,0,男女生皆可,二個月,1,一年,0,0,1,1,4,1,1,0,1,已辦 ,0,0,0,1,6402939,5,1,學生、上班族、家庭,無,可以,0,1,不可以,分租套房
6730,8000,1,1,新店區,新北市新店區寶宏路,6,公寓,1,1,0,男女生皆可,二個月,1,一年,0,0,1,1,4,1,1,0,1,已辦 ,0,0,0,1,6402989,5,1,學生、上班族、家庭,無,可以,0,1,不可以,分租套房
6731,8500,1,1,中和區,新北市中和區中山路二段,8,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,頂樓加蓋,1,1,0,1,未辦 ,0,0,0,0,6403748,4,1,學生、上班族、家庭,無,可以,0,1,不可以,分租套房
6732,7000,1,1,中和區,新北市中和區秀朗路三段50巷,8,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,5,1,1,0,1,已辦 ,0,0,0,0,6403790,5,1,學生、上班族、家庭,無,可以,0,1,不可以,分租套房
6733,6300,1,1,中和區,新北市中和區景新街50巷,6,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,4,1,1,0,1,已辦 ,0,0,0,0,6403906,4,1,學生、上班族、家庭,無,可以,0,1,不可以,分租套房
6734,9000,1,1,新莊區,新北市新莊區豐年街20號,8,公寓,0,1,0,男女生皆可,二個月,0,一年,0,有陽臺,1,1,2,1,1,0,1,已辦 ,0,1,0,1,6370654,3,1,0,無,不可以,0,1,不可以,分租套房
6735,6500,1,1,新莊區,新北市新莊區豐年街124巷,6,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,4,1,1,0,1,已辦 ,0,1,0,1,6400785,4,1,學生、上班族、家庭,無,不可以,0,1,可以,分租套房
6736,9000,1,1,新莊區,新北市新莊區豐年街20號,8,公寓,0,1,0,男女生皆可,二個月,0,一年,0,有陽臺,1,1,2,1,1,0,1,已辦 ,0,1,0,1,6351711,3,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6737,5000,1,1,淡水區,新北市淡水區大忠街139號,7,公寓,1,1,0,男女生皆可,二個月,0,一年,0,0,1,1,2,1,1,0,1,已辦 ,0,1,0,1,6393475,5,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,分租套房
6738,5500,1,1,淡水區,新北市淡水區仁愛街1巷,6,公寓,0,1,0,男女生皆可,二個月,0,一年,0,開放式格局,1,1,4,0,1,0,1,-- ,0,1,0,1,6345190,5,1,0,無,不可以,水泥磚牆,1,不可以,分租套房
6739,9000,1,1,板橋區,新北市板橋區裕民街94巷,7,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,4,0,1,0,1,未辦 ,0,1,0,1,6402820,5,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6740,8000,1,1,板橋區,新北市板橋區中山路二段,7,透天厝,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,4,0,1,0,1,未辦 ,0,1,0,1,6396640,4,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6741,9000,1,1,板橋區,新北市板橋區大觀路二段37巷,8,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,4,1,1,0,1,未辦 ,0,1,0,1,6406146,4,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6742,8000,1,1,板橋區,新北市板橋區大同街26巷,6,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,4,0,1,0,1,未辦 ,0,1,0,1,6393221,4,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,分租套房
6743,9000,1,1,板橋區,新北市板橋區文化路二段369巷,7,公寓,1,1,0,女生,二個月,0,一年,0,0,1,1,2,0,1,0,1,未辦 ,0,1,0,1,6399782,4,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6744,10000,1,1,板橋區,新北市板橋區民權路,6,透天厝,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,3,1,1,0,1,未辦 ,0,1,0,1,6389644,4,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6745,7000,1,1,板橋區,新北市板橋區中山路二段,7,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,2,0,1,0,1,未辦 ,0,1,0,1,6396670,5,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6746,6500,1,1,板橋區,新北市板橋區中山路二段,5,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,5,0,1,0,1,已辦 ,0,1,0,1,6380956,6,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6747,9500,1,1,中和區,新北市中和區莒光路,10,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,3,1,1,0,1,未辦 ,0,1,0,1,6403287,5,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6748,9500,1,1,板橋區,新北市板橋區南雅南路一段5巷,8,透天厝,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,4,1,1,0,1,未辦 ,0,1,0,1,6380979,6,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6749,9000,1,1,板橋區,新北市板橋區漢生西路89巷,7,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,4,1,1,0,1,未辦 ,0,1,0,1,6393211,4,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6750,7000,1,1,板橋區,新北市板橋區文化路一段221巷,8,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,2,0,1,0,1,未辦 ,0,1,0,1,6396631,5,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6751,7500,1,1,板橋區,新北市板橋區文化路二段369巷,7,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,4,0,1,0,1,未辦 ,0,0,0,1,6403252,4,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6752,7500,1,1,板橋區,新北市板橋區國泰街149巷,8,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,4,0,1,0,1,未辦 ,0,1,0,1,6402669,5,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6753,6000,1,1,板橋區,新北市板橋區陽明街70巷,5,公寓,0,1,0,男女生皆可,面議,0,一年,0,0,1,1,4,0,1,0,1,未辦 ,0,1,0,1,6402822,5,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6754,7500,1,1,板橋區,新北市板橋區文化路一段435巷,6,透天厝,0,1,0,男女生皆可,面議,0,一年,0,0,1,1,2,0,1,0,1,未辦 ,0,1,0,1,6408716,3,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6755,7000,1,1,三重區,新北市三重區中正北路,8,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,4,0,1,0,1,已辦 ,0,0,0,1,6288506,5,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,分租套房
6756,15000,1,1,蘆洲區,新北市蘆洲區民生街131巷2號,9,公寓,0,1,0,男女生皆可,面議,0,一年,0,0,1,1,5,1,1,0,1,已辦 ,0,1,0,1,6383275,5,1,學生、上班族、家庭,無,可以,0,1,不可以,分租套房
6757,9000,1,1,淡水區,新北市淡水區北新路141巷,7,電梯大樓,1,1,0,女生,二個月,0,一年,0,有陽臺,1,1,9,0,1,0,1,已辦 ,0,0,0,1,4867189,9,1,學生,無,不可以,水泥磚牆,0,不可以,分租套房
6758,7500,1,1,板橋區,新北市板橋區觀光街79巷,6,公寓,0,1,0,男女生皆可,二個月,0,一年,0,開放式格局,1,1,1,0,1,0,1,未辦 ,0,1,0,1,6405915,5,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6759,8000,1,1,板橋區,新北市板橋區莒光路,6,公寓,0,1,0,男女生皆可,二個月,0,一年,0,開放式格局,1,1,頂樓加蓋,0,1,0,1,未辦 ,0,1,0,1,6402660,5,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6760,8000,1,1,板橋區,新北市板橋區五權街30巷,7.5,公寓,0,1,0,男女生皆可,二個月,0,一年,0,開放式格局,1,1,5,0,1,0,1,未辦 ,0,1,0,1,6403845,5,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6761,9500,1,1,板橋區,新北市板橋區大觀路二段37巷,8,公寓,0,1,0,男女生皆可,二個月,0,一年,0,開放式格局,1,1,4,1,1,0,1,未辦 ,0,1,0,1,6403873,4,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6762,9500,1,1,板橋區,新北市板橋區四川路二段99巷4弄14號,9,公寓,0,1,0,男女生皆可,二個月,0,一年,0,有陽臺,1,1,頂樓加蓋,0,1,0,1,未辦 ,0,1,0,1,6403825,5,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,分租套房
6763,7500,1,1,板橋區,新北市板橋區文化二路369巷,7,公寓,0,1,0,男女生皆可,二個月,0,一年,0,開放式格局,1,1,4,0,1,0,1,未辦 ,0,1,0,1,6400299,4,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6764,8000,1,1,板橋區,新北市板橋區大同街26巷,7.5,公寓,0,1,0,男女生皆可,二個月,0,一年,0,開放式格局,1,1,4,0,1,0,1,未辦 ,0,1,0,1,6403792,4,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6765,7500,1,1,板橋區,新北市板橋區國泰街149巷,7,公寓,0,1,0,男女生皆可,二個月,0,一年,0,開放式格局,1,1,5,0,1,0,1,未辦 ,0,1,0,1,6400550,5,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6766,9000,1,1,板橋區,新北市板橋區文化路二段369巷,7,公寓,0,1,0,女生,二個月,0,一年,0,開放式格局,1,1,2,1,1,0,1,未辦 ,0,1,0,1,6399703,4,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,分租套房
6767,9500,1,1,板橋區,新北市板橋區中山路二段,7,公寓,0,1,0,男女生皆可,二個月,0,一年,0,開放式格局,1,1,3,0,1,0,1,未辦 ,0,1,0,1,6400573,5,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6768,5000,1,1,板橋區,新北市板橋區文化路一段270巷,5,透天厝,0,1,0,男女生皆可,二個月,0,一年,0,開放式格局,1,1,2,0,1,0,1,未辦 ,0,1,0,1,6398939,3,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,分租套房
6769,6100,1,1,中和區,新北市中和區中山路三段63巷,6,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,4,0,1,0,1,已辦 ,0,1,0,1,6409020,4,1,0,無,不可以,0,1,不可以,分租套房
6770,7000,1,1,三重區,新北市三重區昌隆街,6.26,公寓,1,1,0,男女生皆可,二個月,1,一年,0,0,0,1,頂樓加蓋,0,1,0,1,已辦 ,0,1,0,1,6349319,5,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,分租套房
6771,7000,1,1,淡水區,新北市淡水區仁愛街2巷,6,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,4,0,1,0,1,已辦 ,0,0,0,1,6345470,4,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,分租套房
6772,7000,1,1,淡水區,新北市淡水區仁愛街2巷,6,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,4,0,1,0,1,已辦 ,0,0,0,1,6343524,4,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,分租套房
6773,6200,1,1,三重區,新北市三重區昌隆街,6.26,公寓,1,1,0,男女生皆可,二個月,1,一年,0,0,0,1,5,0,1,0,1,已辦 ,0,1,0,1,6317929,5,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,分租套房
6774,5900,1,1,中和區,新北市中和區連城路315號,3.5,電梯大樓,1,1,0,男女生皆可,二個月,0,一年,0,0,1,1,6,0,1,0,1,已辦 ,0,1,0,1,6409307,12,1,學生、上班族,無,不可以,0,1,不可以,分租套房
6775,10000,1,1,三重區,新北市三重區長樂街,7,電梯大樓,0,1,0,男女生皆可,二個月,1,一年,0,有陽臺,1,1,2,0,1,0,1,已辦 ,0,1,0,1,6333235,7,1,學生、上班族、家庭,無,可以,0,1,不可以,分租套房
6776,9000,1,1,三重區,新北市三重區力行路一段,8,公寓,0,0,0,男女生皆可,二個月,0,一年,0,有陽臺,1,1,6,0,1,0,1,已辦 ,0,1,0,1,6409292,6,1,學生、上班族、家庭,無,可以,水泥磚牆,1,可以,分租套房
6777,5800,1,1,三重區,新北市三重區昌隆街,6,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,5,0,1,0,1,已辦 ,0,1,0,1,6395886,6,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6778,6500,1,1,三重區,新北市三重區三和路四段167巷,6,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,1,0,1,0,1,已辦 ,0,1,0,1,6400178,4,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6779,11000,1,1,三重區,新北市三重區重新路四段214巷,10,電梯大樓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,5,1,1,0,1,已辦 ,0,1,0,1,6382984,7,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6780,7500,1,1,蘆洲區,新北市蘆洲區三民路110巷,10,公寓,0,1,0,男女生皆可,二個月,1,一年,0,有陽臺,1,1,4,0,1,0,1,已辦 ,0,1,0,1,6407562,5,1,學生、上班族、家庭,無,不可以,水泥磚牆,0,不可以,分租套房
6781,5800,1,1,三重區,新北市三重區自強路三段,5,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,5,0,1,0,1,已辦 ,0,1,0,1,6389788,5,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6782,7000,1,1,三重區,新北市三重區長元街,7,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,4,0,1,0,1,已辦 ,0,1,0,1,6371028,4,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6783,7000,1,1,蘆洲區,新北市蘆洲區長安街,6,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,2,0,1,0,1,已辦 ,0,1,0,1,6367801,5,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6784,10000,1,1,板橋區,新北市板橋區三民路二段21巷,10,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,2,0,1,0,1,已辦 ,0,1,0,1,6365285,4,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6785,7500,1,1,三重區,新北市三重區永福街138巷,9,電梯大樓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,4,0,1,0,1,已辦 ,0,1,0,1,6403368,7,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6786,7000,1,1,三重區,新北市三重區分子尾街72巷,7,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,2,0,1,0,1,已辦 ,0,1,0,1,6390097,3,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6787,12000,1,1,蘆洲區,新北市蘆洲區仁愛街,10,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,2,0,1,0,1,已辦 ,0,1,0,1,6327079,5,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6788,6500,1,1,三重區,新北市三重區集美街,7,公寓,0,1,0,男女生皆可,一個月,1,一年,0,0,1,1,6,0,1,0,1,已辦 ,0,1,0,1,6403932,6,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6789,6500,1,1,淡水區,新北市淡水區北投子,12,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,2,1,1,0,1,已辦 ,0,1,0,1,6331234,5,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6790,8000,1,1,三重區,新北市三重區仁愛街315巷,13,公寓,0,1,0,男女生皆可,一個月,1,一年,0,有陽臺,1,1,5,1,1,0,1,已辦 ,0,1,0,1,6381579,5,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,分租套房
6791,7000,1,1,土城區,新北市土城區裕生路67巷,7,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,5,1,1,0,1,已辦 ,0,1,0,1,6344573,6,1,學生、上班族、家庭,無,可以,0,1,不可以,分租套房
6792,6900,1,1,土城區,新北市土城區中央路四段,6,電梯大樓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,0,18,0,1,0,1,已辦 ,0,1,0,1,6386846,18,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,分租套房
6793,10000,1,1,板橋區,新北市板橋區南雅西路二段,8,公寓,0,1,0,男女生皆可,二個月,0,一年,0,0,1,1,5,1,1,0,1,已辦 ,0,1,0,1,6397316,5,1,學生、上班族、家庭,無,可以,0,1,不可以,分租套房
6794,7000,1,1,土城區,新北市土城區裕生路67巷,7,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,5,1,1,0,1,已辦 ,0,1,0,1,6381791,6,1,學生、上班族、家庭,無,可以,0,1,不可以,分租套房
6795,9000,1,1,中和區,新北市中和區秀朗路三段128巷36弄2號,7,公寓,0,1,0,男女生皆可,二個月,0,一年,0,有陽臺,1,1,3,0,1,0,1,已辦 ,0,1,0,1,6372517,4,1,學生、上班族,無,可以,水泥磚牆,1,不可以,分租套房
6796,8900,1,1,深坑區,新北市深坑區北深路三段,7,公寓,0,1,0,女生,二個月,0,一年,0,0,1,1,2,0,1,0,1,已辦 ,0,1,0,1,6340973,4,1,學生、上班族,無,不可以,0,1,不可以,分租套房
6797,7000,1,1,三重區,新北市三重區中正南路153號,6,電梯大樓,0,1,0,男女生皆可,二個月,0,半年,0,0,1,1,2,1,1,0,1,已辦 ,0,1,0,1,6382825,5,1,0,無,可以,水泥磚牆,1,不可以,分租套房
6798,7000,1,1,土城區,新北市土城區裕民路,6,公寓,0,1,0,男女生皆可,二個月,1,一年,0,0,1,1,5,1,1,0,1,已辦 ,0,1,0,1,6363987,5,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,分租套房
6799,8300,1,1,汐止區,新北市汐止區橫科路73巷,6,公寓,0,1,0,男女生皆可,面議,1,一年,0,有陽臺,1,1,5,0,1,0,1,已辦 ,0,0,0,1,6362149,5,1,上班族,無,不可以,水泥磚牆,1,不可以,分租套房
6800,8500,1,1,汐止區,新北市汐止區大同路三段,7,電梯大樓,0,1,0,男女生皆可,一個月,0,一年,0,開放式格局,1,1,9,0,1,1,1,未辦 ,0,1,0,1,5563448,10,1,上班族,無,不可以,水泥磚牆,1,可以,分租套房
6801,6200,1,1,新莊區,新北市新莊區新樹路,5.5,透天厝,0,1,0,男女生皆可,二個月,0,一年,0,0,1,0,3,0,1,0,1,未辦 ,0,1,0,0,6409166,4,1,學生、上班族、家庭,無,可以,水泥磚牆,1,可以,分租套房
6802,6000,1,1,土城區,新北市土城區廣明街23巷,6,公寓,0,1,0,男女生皆可,9000,0,一年,0,0,1,1,6,0,1,0,1,已辦 ,0,1,0,1,6360003,6,1,0,無,不可以,0,1,不可以,分租套房
6803,15500,1,1,板橋區,新北市板橋區文化路一段145號,6,電梯大樓,0,1,0,女生,二個月,1,一年,0,有陽臺,1,1,5,1,1,1,1,已辦 ,0,1,0,1,6321611,12,1,學生、上班族、家庭,無,不可以,其他,1,不可以,分租套房
