,冰箱,冷氣,區,坪數,型態,天然瓦斯,床,性別要求,押金,捷運站,最短租期,有陽臺,樓中樓,開放式格局,桌子,椅子,樓層,沙發,洗衣機,火車站,熱水器,第四台,網路,衣櫃,身份要求,車 位,開伙,隔間材料,電視,養寵物,現況,總價格
1135,0,0,土城區,4,透天厝,0,1,男女生皆可,二個月,1,365,0,0,0,0,0,2,0,1,0,1,0,0,1,學生、上班族,無,不可以,其他,0,不可以,雅房,5000
1136,0,1,北投區,6,電梯大樓,1,1,女生,二個月,1,365,1,0,0,1,1,2,0,1,0,1,0,1,1,學生、上班族、家庭,無,不可以,其他,0,不可以,雅房,8500
1137,1,1,松山區,6,電梯大樓,1,1,女生,二個月,0,365,1,0,0,1,1,2,1,1,0,1,1,1,1,學生、上班族,無,可以,水泥磚牆,1,不可以,雅房,9500
1138,1,1,泰山區,6,透天厝,1,1,男女生皆可,一個月,0,180,0,0,0,1,0,2,0,1,0,1,1,1,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,4500
1139,1,1,板橋區,6,公寓,0,1,女生,二個月,1,365,0,0,0,1,1,2,1,1,1,1,1,1,1,學生、上班族,無,可以,水泥磚牆,1,不可以,雅房,6200
1140,1,1,大安區,4,電梯大樓,0,1,女生,二個月,1,365,1,0,0,1,1,2,0,1,0,1,0,1,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,8000
1141,0,0,板橋區,3,公寓,0,1,男女生皆可,面議,0,90,0,0,0,1,1,2,0,1,1,1,0,1,1,0,無,不可以,木板,0,不可以,雅房,4000
1142,1,1,板橋區,6,透天厝,0,1,男女生皆可,二個月,0,365,1,0,0,1,1,2,1,1,0,1,1,0,1,學生、上班族,無,可以,水泥磚牆,1,不可以,雅房,10000
1143,1,1,中山區,3,透天厝,1,1,男生,二個月,1,180,1,0,0,1,1,2,1,1,1,1,1,1,1,學生、上班族,無,可以,木板,1,不可以,雅房,6800
1144,1,1,新店區,4,公寓,0,1,女生,二個月,1,365,0,0,0,1,1,2,0,1,0,1,0,1,1,學生、上班族、家庭,無,可以,其他,0,不可以,雅房,4500
1145,1,1,北投區,5,公寓,1,1,男生,二個月,1,365,1,0,0,1,1,2,0,1,0,1,1,1,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,6300
1146,1,1,板橋區,3,透天厝,0,1,女生,一個月,1,365,0,0,0,1,1,2,0,1,1,1,1,1,1,學生,無,不可以,木板,0,不可以,雅房,4000
1147,0,0,北投區,6,透天厝,0,1,男女生皆可,二個月,0,365,0,0,0,1,1,2,1,0,0,1,0,0,1,學生,無,不可以,其他,0,不可以,雅房,5000
1148,1,1,文山區,7,透天厝,0,1,男女生皆可,一個月,0,365,1,0,0,1,1,2,0,1,0,1,1,1,1,0,無,不可以,木板,0,不可以,雅房,5500
1149,1,1,永和區,5,電梯大樓,1,1,女生,二個月,1,365,1,0,0,1,1,2,1,1,1,1,0,1,1,學生,無,不可以,水泥磚牆,0,不可以,雅房,5600
1150,1,1,新莊區,5,透天厝,0,1,女生,二個月,0,365,0,0,0,1,0,2,0,1,0,1,0,0,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,5000
1151,1,1,新店區,3,透天厝,0,1,男生,面議,0,365,0,0,0,1,1,2,1,1,0,1,0,0,1,學生,無,不可以,水泥磚牆,1,不可以,雅房,5000
1152,1,1,文山區,4,公寓,1,1,男女生皆可,二個月,0,365,0,0,1,1,1,2,0,1,0,1,0,1,1,0,無,不可以,水泥磚牆,0,不可以,雅房,5500
1153,1,0,內湖區,5,公寓,1,1,女生,二個月,0,365,0,0,0,1,1,2,0,1,0,1,0,1,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,7500
1154,1,1,林口區,5,電梯大樓,0,1,男女生皆可,二個月,1,365,1,0,0,1,1,2,1,1,0,1,1,1,1,學生、上班族,無,可以,水泥磚牆,1,可以,雅房,6500
1155,1,1,三峽區,7,透天厝,0,1,男女生皆可,二個月,0,365,0,0,0,0,0,2,0,1,0,1,1,1,1,0,無,不可以,水泥磚牆,1,不可以,雅房,8000
1156,0,1,三重區,2,公寓,0,0,男女生皆可,二個月,0,365,0,0,0,0,0,2,0,1,0,1,0,0,0,0,無,可以,其他,0,不可以,雅房,4500
1157,1,1,板橋區,4,電梯大樓,0,1,男女生皆可,二個月,1,180,1,0,0,1,1,2,1,1,1,1,0,1,1,學生、上班族、家庭,無,可以,水泥磚牆,0,可以,雅房,5500
1158,1,1,永和區,6,公寓,1,1,女生,二個月,1,365,0,0,0,1,1,2,0,1,0,1,1,1,1,學生、上班族、家庭,無,可以,輕材料,1,不可以,雅房,5000
1159,1,1,內湖區,3,公寓,1,1,男生,二個月,0,180,0,0,0,1,1,2,0,1,0,1,0,1,1,上班族,無,不可以,水泥磚牆,0,不可以,雅房,5000
1160,1,1,南港區,7,公寓,0,1,男女生皆可,面議,0,365,0,0,0,1,1,2,1,1,0,1,0,1,1,學生、上班族,無,可以,水泥磚牆,1,可以,雅房,6400
1161,0,0,新莊區,4,公寓,0,1,男女生皆可,二個月,0,365,0,0,0,0,0,2,0,0,0,0,0,0,1,0,無,不可以,木板,1,不可以,雅房,4500
1162,0,1,三重區,4,公寓,0,1,男女生皆可,二個月,0,365,0,0,0,0,0,2,0,1,0,0,1,1,1,0,無,不可以,其他,1,不可以,雅房,4500
1163,1,1,松山區,8,公寓,0,1,女生,一個月,0,365,0,0,0,1,1,2,0,1,0,1,1,1,1,學生、上班族,無,可以,水泥磚牆,1,不可以,雅房,7800
1164,1,1,士林區,7,公寓,0,1,男女生皆可,二個月,1,365,1,0,0,1,1,2,0,1,0,1,1,0,0,學生、上班族、家庭,無,可以,水泥磚牆,1,可以,雅房,8000
1165,1,1,中和區,3,公寓,1,1,女生,二個月,0,365,0,0,0,1,1,2,0,1,0,1,1,1,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,4500
1166,1,1,信義區,4,公寓,1,1,女生,一個月,1,365,1,0,0,1,1,2,0,1,0,1,1,0,1,學生、上班族,無,可以,水泥磚牆,1,可以,雅房,7250
1167,1,1,三重區,3.5,公寓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,2,0,1,0,1,1,1,1,學生、上班族,無,可以,水泥磚牆,1,不可以,雅房,4500
1168,1,1,大安區,6,公寓,1,1,男生,一個月,1,365,1,0,0,1,1,2,0,1,0,1,1,1,1,學生、上班族,無,可以,水泥磚牆,0,不可以,雅房,8000
1169,1,1,中山區,2,公寓,0,1,女生,二個月,0,365,0,0,1,1,1,2,0,1,0,1,1,0,1,0,無,不可以,水泥磚牆,1,不可以,雅房,4200
1170,0,1,士林區,8,透天厝,0,1,男女生皆可,面議,0,365,1,0,0,1,1,2,0,1,0,1,1,0,1,0,無,不可以,水泥磚牆,1,不可以,雅房,8000
1171,1,1,南港區,4.5,公寓,1,1,男生,面議,0,365,0,0,1,1,1,2,0,1,0,1,0,1,1,學生、上班族,無,不可以,木板,0,不可以,雅房,5000
1172,0,1,信義區,6,公寓,0,0,女生,二個月,1,365,0,0,0,1,0,2,0,1,1,1,1,0,0,學生、上班族,無,不可以,木板,0,不可以,雅房,6000
1173,1,1,士林區,4,公寓,0,0,男生,二個月,1,365,0,0,0,1,1,2,0,1,0,1,0,0,1,學生,無,不可以,木板,0,不可以,雅房,5000
1174,0,1,深坑區,6,電梯大樓,1,1,男女生皆可,一個月,0,180,0,0,0,1,1,2,0,1,0,1,1,1,1,學生、上班族,無,不可以,木板,0,不可以,雅房,3000
1175,1,1,內湖區,5,公寓,0,1,男女生皆可,二個月,0,365,0,0,0,1,1,2,0,1,0,1,1,1,1,學生、上班族、家庭,無,可以,水泥磚牆,1,可以,雅房,10000
1176,1,1,南港區,4,公寓,0,1,女生,面議,0,365,0,0,0,1,1,2,0,1,0,1,1,1,1,0,無,不可以,水泥磚牆,1,不可以,雅房,5000
1177,1,1,中正區,7,公寓,0,1,男女生皆可,二個月,0,365,0,0,0,1,1,2,0,1,0,1,1,1,1,0,無,不可以,其他,1,不可以,雅房,7000
1178,1,1,板橋區,5,公寓,1,1,男女生皆可,二個月,0,365,0,0,0,1,1,2,1,1,0,1,1,0,1,0,無,可以,水泥磚牆,1,不可以,雅房,5000
1179,1,1,大安區,2,公寓,1,1,女生,一個月,1,180,1,0,0,1,1,2,0,1,0,0,0,1,1,學生、上班族,無,不可以,輕材料,0,不可以,雅房,4800
1180,1,1,中山區,3,公寓,1,1,男女生皆可,二個月,0,365,0,0,1,1,1,2,1,1,0,1,0,1,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,雅房,6500
1181,1,1,士林區,4,公寓,0,1,女生,一個月,0,180,1,0,0,1,1,2,0,1,0,1,0,1,1,學生、上班族,無,可以,水泥磚牆,0,可以,雅房,4300
1182,1,1,中山區,8,電梯大樓,1,1,男女生皆可,二個月,0,365,0,0,0,0,0,2,0,1,0,1,1,1,1,0,無,不可以,水泥磚牆,1,不可以,雅房,8500
1183,1,1,中山區,4,電梯大樓,1,1,男女生皆可,二個月,0,365,1,0,0,1,0,2,1,1,0,1,1,1,1,0,無,不可以,水泥磚牆,1,不可以,雅房,6500
1184,1,1,新店區,7,公寓,1,1,男女生皆可,一個月,0,180,0,0,0,1,1,2,0,1,0,1,1,1,1,0,無,可以,水泥磚牆,1,不可以,雅房,6800
1185,1,1,文山區,3,公寓,0,1,男女生皆可,一個月,0,365,0,0,0,1,1,2,0,1,0,1,0,1,1,0,無,不可以,水泥磚牆,0,不可以,雅房,5000
1186,1,0,內湖區,4,公寓,0,1,女生,二個月,0,365,1,0,0,1,0,2,0,1,0,0,0,0,1,學生、上班族、家庭,無,可以,水泥磚牆,0,不可以,雅房,5000
1187,0,1,板橋區,5,公寓,1,1,男女生皆可,一個月,0,365,1,0,0,1,1,2,0,1,0,1,1,0,1,0,無,不可以,水泥磚牆,0,不可以,雅房,4500
1188,1,1,三峽區,6,透天厝,1,1,男女生皆可,二個月,0,365,0,0,0,1,1,2,1,1,0,1,1,1,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,雅房,8000
1189,0,1,新店區,5.5,透天厝,0,1,男女生皆可,二個月,0,365,1,0,0,1,1,2,0,1,0,1,0,1,1,學生,無,不可以,水泥磚牆,0,不可以,雅房,5500
1190,0,1,板橋區,5,公寓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,2,0,1,1,1,1,1,1,學生、上班族、家庭,無,不可以,輕材料,1,不可以,雅房,7000
1191,0,1,中正區,4,透天厝,0,1,男生,一個月,1,90,0,0,0,1,1,2,0,1,1,1,0,1,0,學生、上班族,無,不可以,輕材料,0,不可以,雅房,4000
1192,1,1,中正區,4,電梯大樓,1,1,女生,二個月,1,365,0,0,0,1,1,2,0,1,0,1,0,1,1,學生、上班族,無,可以,輕材料,0,不可以,雅房,6000
1193,1,1,泰山區,6,透天厝,1,1,男女生皆可,二個月,1,365,0,0,0,1,1,2,0,1,0,1,1,1,1,學生、上班族,無,不可以,其他,1,不可以,雅房,4500
1194,0,1,土城區,6,公寓,0,1,男女生皆可,二個月,0,365,0,0,0,1,1,2,0,1,0,1,0,1,1,上班族,無,不可以,輕材料,1,不可以,雅房,5000
1195,1,1,中山區,4,公寓,1,1,男女生皆可,面議,1,180,1,0,0,1,1,2,0,1,0,1,0,1,1,學生、上班族,無,可以,輕材料,0,不可以,雅房,5998
1196,1,1,中山區,8,公寓,1,1,男女生皆可,二個月,1,180,1,0,0,1,1,2,0,1,0,1,0,1,1,學生、上班族,無,可以,輕材料,0,不可以,雅房,7998
1197,1,1,汐止區,8,透天厝,0,1,男女生皆可,二個月,0,365,1,0,0,1,1,1,0,1,0,1,1,0,1,0,無,不可以,其他,0,不可以,雅房,6000
1198,1,1,新店區,7,公寓,1,1,男女生皆可,一個月,0,365,0,0,0,1,1,1,0,1,0,1,1,1,1,學生、上班族、家庭,無,可以,水泥磚牆,1,可以,雅房,7000
1199,1,1,北投區,3,透天厝,0,1,男女生皆可,一個月,0,365,0,0,0,1,1,1,0,1,0,1,0,1,1,0,無,不可以,水泥磚牆,0,不可以,雅房,6000
1200,1,1,大安區,4.2,公寓,1,1,女生,二個月,1,365,0,0,0,1,1,1,1,1,1,1,0,1,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,6600
1201,0,1,信義區,7,公寓,1,1,男女生皆可,面議,0,30,0,0,0,1,1,1,0,0,0,1,0,1,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,7500
1202,1,1,中和區,4,透天厝,1,1,女生,二個月,0,365,0,0,0,1,1,1,0,1,0,1,0,1,1,0,無,不可以,其他,0,不可以,雅房,4000
1203,1,1,萬華區,4,公寓,1,1,男女生皆可,二個月,0,365,0,0,0,1,1,1,0,1,0,1,0,0,1,學生、上班族,無,可以,水泥磚牆,0,不可以,雅房,8000
1204,1,1,永和區,4,公寓,0,1,男生,面議,1,365,0,0,0,1,1,1,0,1,0,1,0,1,1,學生、上班族,無,可以,水泥磚牆,1,可以,雅房,6500
1205,1,1,新店區,3,電梯大樓,1,1,男女生皆可,面議,1,365,0,0,0,1,1,1,0,1,0,1,0,0,1,學生、上班族、家庭,無,可以,水泥磚牆,0,不可以,雅房,5500
1206,0,1,松山區,6,透天厝,0,1,女生,二個月,1,365,0,0,0,0,1,1,0,1,0,1,0,0,0,學生、上班族、家庭,無,不可以,輕材料,0,不可以,雅房,7200
1207,0,1,三重區,3.5,公寓,1,1,男生,二個月,0,365,0,0,0,0,0,1,0,1,0,1,1,1,1,上班族,無,不可以,水泥磚牆,1,不可以,雅房,5000
1208,1,1,新店區,4,電梯大樓,1,1,女生,二個月,0,180,1,0,0,1,1,1,0,1,0,1,0,1,1,學生,無,不可以,其他,1,不可以,雅房,5500
1209,0,1,大安區,5,公寓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,1,0,0,0,1,1,1,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,雅房,6000
1210,1,1,大安區,5,公寓,1,1,男女生皆可,二個月,0,365,0,0,0,1,1,1,0,1,0,1,0,1,0,學生、上班族,平面式停車位，費用另計,不可以,水泥磚牆,0,不可以,雅房,9800
1211,1,1,大同區,4,電梯大樓,1,1,男女生皆可,二個月,1,180,0,0,0,1,1,1,0,1,1,1,1,1,1,學生、上班族、家庭,無,可以,輕材料,1,不可以,雅房,6500
1212,1,1,南港區,6,電梯大樓,1,1,女生,二個月,1,365,1,0,0,1,1,1,0,1,0,1,1,1,0,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,雅房,7000
1213,1,1,士林區,4.5,透天厝,0,1,男女生皆可,面議,0,365,0,0,0,1,1,1,0,1,0,1,1,1,1,學生,無,不可以,水泥磚牆,1,不可以,雅房,6000
1214,1,1,中正區,5,公寓,1,1,女生,一個月,1,365,1,0,0,1,1,1,1,1,1,1,1,1,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,6500
1215,1,1,大安區,4,公寓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,1,0,1,0,1,0,1,1,學生、上班族、家庭,無,不可以,輕材料,0,可以,雅房,7000
1216,0,1,中和區,6,公寓,0,0,男女生皆可,面議,0,365,1,0,0,0,0,1,0,0,0,0,0,0,0,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,5500
1217,1,1,士林區,7,透天厝,1,1,男女生皆可,二個月,0,365,1,0,0,1,1,1,0,0,0,1,1,1,0,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,雅房,9000
1218,1,1,三重區,5,公寓,0,1,女生,二個月,1,365,1,0,0,1,1,1,0,1,1,1,1,1,1,學生、上班族,無,可以,輕材料,1,不可以,雅房,4500
1219,1,1,中正區,4.5,電梯大樓,1,1,女生,二個月,1,365,0,0,0,1,1,1,0,1,0,1,0,1,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,7000
1220,1,1,南港區,8,電梯大樓,0,1,男女生皆可,面議,1,30,0,0,0,1,1,1,1,1,1,1,0,1,1,學生、上班族、家庭,無,可以,輕材料,0,不可以,雅房,6000
1221,1,1,板橋區,5,公寓,0,1,女生,二個月,0,365,0,0,0,0,0,1,0,1,0,1,0,0,1,學生、上班族、家庭,無,可以,水泥磚牆,0,不可以,雅房,4000
1222,1,1,文山區,9,公寓,1,1,男女生皆可,二個月,1,365,0,0,0,1,1,1,0,1,0,1,1,1,1,學生、上班族、家庭,無,可以,水泥磚牆,0,不可以,雅房,6500
1223,1,1,文山區,4,公寓,1,1,男女生皆可,面議,0,365,0,0,0,1,1,1,1,1,0,1,1,1,1,0,無,不可以,水泥磚牆,1,不可以,雅房,6000
1224,1,1,三重區,6,公寓,0,1,男女生皆可,一個月,0,365,0,0,0,1,1,1,0,1,0,1,1,1,1,0,無,不可以,輕材料,1,不可以,雅房,5000
1225,1,1,大安區,4,公寓,1,1,男生,一個月,1,365,1,0,0,1,1,1,0,1,0,1,0,1,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,7500
1226,1,1,北投區,5,公寓,1,1,男女生皆可,面議,1,365,0,0,0,1,1,1,0,1,0,1,1,1,1,0,無,不可以,水泥磚牆,1,不可以,雅房,6800
1227,1,1,永和區,5,透天厝,0,1,女生,二個月,1,365,0,0,0,1,1,1,0,1,0,1,1,1,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,5300
1228,1,1,永和區,5,公寓,1,1,男女生皆可,二個月,1,365,0,0,0,1,1,1,0,1,0,1,0,0,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,5800
1229,1,1,新店區,6,別墅,0,1,男女生皆可,一個月,0,365,1,0,0,1,1,1,1,1,0,1,1,0,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,雅房,7500
1230,1,1,新莊區,3,透天厝,0,1,女生,一個月,0,90,0,0,0,1,1,1,1,1,0,1,1,0,1,0,無,可以,水泥磚牆,1,不可以,雅房,4000
1231,1,1,士林區,8,透天厝,0,1,女生,二個月,1,365,0,0,1,1,1,1,0,1,0,1,0,1,1,學生,無,不可以,水泥磚牆,0,不可以,雅房,8000
1232,1,1,中山區,5,公寓,0,1,女生,二個月,0,365,0,0,0,0,0,1,0,1,0,0,1,1,0,學生、上班族,無,可以,輕材料,0,不可以,雅房,7500
1233,1,1,五股區,4,公寓,0,0,男女生皆可,二個月,0,365,0,0,0,0,0,1,0,1,0,1,1,0,0,0,無,不可以,木板,1,不可以,雅房,3500
1234,0,1,大安區,5,公寓,1,1,男女生皆可,二個月,1,365,0,0,0,1,1,1,0,1,0,0,1,1,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,雅房,7800
1235,1,0,士林區,3,透天厝,0,1,男生,面議,0,365,0,0,0,1,1,1,0,1,0,1,0,1,1,學生、上班族,平面式停車位，已含租金內,不可以,水泥磚牆,0,不可以,雅房,5000
1236,1,1,信義區,3,公寓,1,1,女生,二個月,0,180,0,0,0,1,1,1,0,1,0,1,1,1,1,學生、上班族、家庭,無,不可以,其他,1,不可以,雅房,5000
1237,1,1,文山區,4,公寓,1,1,男生,一個月,1,60,1,0,0,1,1,1,1,1,0,1,1,1,1,學生,無,不可以,水泥磚牆,0,不可以,雅房,5200
1238,1,1,信義區,4,公寓,0,1,女生,一個月,1,365,0,0,0,1,1,1,1,1,0,1,1,1,1,學生、上班族,無,可以,水泥磚牆,1,可以,雅房,6500
1239,1,1,大安區,4.5,公寓,1,1,男女生皆可,一個月,1,180,0,0,0,1,1,1,0,1,0,1,0,1,1,學生、上班族,無,不可以,輕材料,0,不可以,雅房,6500
1240,1,1,內湖區,4,公寓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,1,0,1,0,1,1,0,1,學生、上班族,無,可以,木板,1,可以,雅房,5500
1241,0,1,士林區,5,公寓,0,1,男女生皆可,面議,0,365,1,0,0,1,1,1,0,1,0,1,0,1,1,學生、上班族,無,不可以,其他,0,不可以,雅房,5500
1242,1,1,北投區,8,透天厝,0,1,女生,二個月,1,365,0,0,0,1,1,1,0,1,0,1,1,1,1,學生、上班族,無,不可以,其他,1,不可以,雅房,9000
1243,0,1,大安區,6,電梯大樓,0,1,男生,一個月,1,365,0,0,0,1,1,1,0,1,0,1,0,1,1,學生、上班族,無,不可以,木板,0,可以,雅房,6500
1244,1,0,林口區,5,透天厝,0,1,女生,二個月,0,365,1,0,0,1,1,1,0,1,0,1,1,1,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,4000
1245,0,1,板橋區,5,電梯大樓,0,1,男女生皆可,二個月,0,365,0,0,0,1,0,1,0,0,0,0,1,1,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,雅房,6000
1246,1,1,大安區,5,公寓,1,1,女生,一個月,0,30,0,0,0,1,1,1,0,1,0,1,0,1,1,0,無,不可以,其他,0,不可以,雅房,9000
1247,1,1,士林區,5,公寓,0,1,男女生皆可,二個月,1,365,1,0,0,1,1,1,0,1,0,1,0,1,1,學生,無,不可以,水泥磚牆,0,不可以,雅房,5500
1248,0,1,北投區,4,透天厝,1,1,男女生皆可,二個月,1,365,0,0,0,1,1,1,0,1,0,1,0,0,1,學生、上班族,無,不可以,輕材料,0,不可以,雅房,7500
1249,1,1,松山區,4,公寓,0,1,女生,二個月,1,365,0,0,0,1,1,1,0,1,0,1,0,1,1,學生、上班族,無,不可以,輕材料,0,不可以,雅房,8000
1250,0,1,內湖區,9,電梯大樓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,1,0,1,0,1,1,1,1,學生、上班族,無,可以,水泥磚牆,0,不可以,雅房,6800
1251,1,0,松山區,4,公寓,0,1,女生,一個月,0,180,0,0,0,1,1,1,0,1,0,1,1,1,1,學生、上班族,無,不可以,木板,1,不可以,雅房,5000
1252,1,1,板橋區,4.5,公寓,0,1,男生,二個月,1,365,0,0,0,0,0,1,0,1,0,0,1,0,1,學生、上班族、家庭,無,可以,水泥磚牆,0,不可以,雅房,6000
1253,1,1,內湖區,4,公寓,0,1,男生,二個月,1,365,1,0,0,1,1,1,0,1,0,1,0,1,1,上班族,無,不可以,水泥磚牆,0,不可以,雅房,7000
1254,1,0,士林區,6,透天厝,0,1,男女生皆可,二個月,0,365,0,0,1,1,1,1,0,1,0,1,1,1,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,4500
1255,1,1,林口區,5,公寓,0,1,男女生皆可,二個月,0,365,0,0,0,1,1,1,1,1,0,1,1,1,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,4500
1256,1,1,永和區,6,公寓,1,1,女生,二個月,1,365,1,0,0,1,1,1,0,1,0,1,1,1,1,學生、上班族,平面式停車位，費用另計,不可以,水泥磚牆,0,不可以,雅房,6000
1257,1,1,中山區,3,公寓,0,1,女生,二個月,0,365,0,0,0,1,1,1,0,1,0,1,0,1,1,上班族,無,不可以,輕材料,0,不可以,雅房,5200
1258,1,1,中正區,4,公寓,1,1,男女生皆可,二個月,1,365,0,0,0,1,1,1,0,1,0,1,1,1,1,學生、上班族、家庭,無,不可以,輕材料,1,不可以,雅房,6000
1259,1,1,信義區,5,公寓,1,1,女生,二個月,1,365,0,0,0,1,1,1,0,1,0,1,0,1,0,學生、上班族,無,可以,木板,0,不可以,雅房,5000
1260,1,1,文山區,6,公寓,1,1,男生,二個月,1,365,1,0,0,1,1,1,0,1,0,1,1,1,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,6000
1261,1,1,板橋區,5,電梯大樓,0,1,女生,二個月,0,180,1,0,0,1,1,1,0,1,1,1,0,1,1,學生、上班族,無,不可以,輕材料,0,不可以,雅房,5500
1262,1,1,板橋區,6,公寓,1,1,男女生皆可,面議,0,30,1,0,0,1,1,1,1,1,0,1,1,1,1,0,無,不可以,水泥磚牆,1,不可以,雅房,6000
1263,1,1,中正區,3,公寓,1,1,男生,一個月,1,300,1,0,0,1,1,1,1,1,0,1,0,1,1,上班族,無,可以,水泥磚牆,1,不可以,雅房,7000
1264,1,1,板橋區,4,公寓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,1,0,1,1,1,0,1,1,學生、上班族,無,不可以,其他,1,不可以,雅房,5200
1265,1,1,中山區,4,公寓,0,1,女生,二個月,0,365,0,0,0,0,0,1,0,1,0,0,1,1,0,學生、上班族,無,可以,輕材料,0,不可以,雅房,4800
1266,1,1,大同區,4,透天厝,0,1,男女生皆可,二個月,0,365,0,0,0,1,1,1,0,1,0,1,1,1,1,學生、上班族、家庭,無,可以,輕材料,1,可以,雅房,7000
1267,1,1,新莊區,4,透天厝,0,1,女生,面議,0,365,0,0,1,1,1,1,1,1,0,1,1,1,1,0,無,不可以,輕材料,1,不可以,雅房,7500
1268,1,0,士林區,3,透天厝,0,1,女生,一個月,1,365,1,0,0,1,1,1,0,1,0,1,0,0,1,學生,無,不可以,水泥磚牆,0,不可以,雅房,4800
1269,1,1,信義區,3,公寓,1,1,女生,二個月,1,365,0,0,0,1,1,1,0,1,0,1,0,0,1,學生、上班族、家庭,無,不可以,其他,0,不可以,雅房,5000
1270,1,1,文山區,5,公寓,1,1,男女生皆可,一個月,1,180,0,0,0,1,1,1,0,1,0,1,1,0,1,學生、上班族,無,可以,水泥磚牆,0,不可以,雅房,5500
1271,1,1,信義區,5,公寓,1,1,男女生皆可,二個月,1,365,1,0,0,1,1,1,1,1,0,1,0,0,1,上班族,無,可以,水泥磚牆,1,不可以,雅房,8800
1272,0,1,北投區,4,透天厝,1,1,男女生皆可,二個月,1,365,0,0,0,1,1,1,0,1,0,1,0,0,1,學生、上班族,無,可以,輕材料,0,不可以,雅房,7500
1273,0,1,文山區,8,公寓,1,1,男生,一個月,0,180,0,0,0,1,1,1,0,1,0,1,1,1,0,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,6000
1274,1,1,板橋區,7,公寓,0,1,女生,二個月,0,365,0,0,1,1,1,1,0,1,0,1,0,1,1,上班族,無,不可以,水泥磚牆,0,不可以,雅房,6000
1275,1,1,文山區,3,電梯大樓,1,1,女生,一個月,1,365,0,0,0,1,1,1,0,1,0,1,1,1,1,學生、上班族,無,不可以,輕材料,1,不可以,雅房,3500
1276,1,1,北投區,6,公寓,1,1,男女生皆可,面議,1,365,0,0,0,1,1,1,0,1,0,1,0,0,1,學生、上班族,無,不可以,其他,0,不可以,雅房,7500
1277,1,1,信義區,6,公寓,0,1,男女生皆可,面議,1,30,0,0,0,1,1,1,0,1,1,1,1,1,1,學生、上班族,無,可以,水泥磚牆,1,不可以,雅房,6500
1278,1,1,信義區,4,電梯大樓,1,1,女生,一個月,1,365,0,0,1,1,1,1,1,1,1,1,1,1,1,學生、上班族,無,不可以,其他,1,不可以,雅房,7500
1279,1,1,文山區,6,公寓,1,1,男女生皆可,二個月,1,365,0,0,0,1,1,1,1,1,0,1,0,0,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,雅房,6000
1280,1,1,南港區,5,透天厝,0,1,男生,二個月,1,365,0,0,0,1,1,1,0,1,1,1,1,1,1,上班族,無,不可以,其他,1,不可以,雅房,5500
1281,1,1,內湖區,6,電梯大樓,1,1,女生,二個月,1,365,1,0,0,1,1,1,1,1,1,1,1,1,1,上班族,無,可以,水泥磚牆,1,可以,雅房,10500
1282,1,1,內湖區,5,透天厝,0,1,男女生皆可,面議,0,180,0,0,0,1,1,1,0,1,0,0,1,1,1,0,無,不可以,其他,1,不可以,雅房,5500
1283,0,1,新店區,6,別墅,1,1,男女生皆可,二個月,0,365,1,0,0,0,0,1,0,0,0,1,0,0,0,學生、上班族、家庭,無,可以,其他,0,可以,雅房,9000
